,Old_name,New_name,Extent,Model
614,171_initial_1_2322_2322.JPG,2322_SV_W_F_DR_30_983.jpg,20.837914,Testing
615,171_repeat_2_2322_2983_1907.JPG,2322_SV_W_M_DR_80_984.jpg,51.56556,Testing
616,171_repeat_2_2352_2111_1366.JPG,2352_SV_W_M_DR_90_986.jpg,79.79679,Testing
617,171_repeat_2_2352_3015_1911.JPG,2352_SV_W_M_DR_70_987.jpg,50.188606,Training
618,143_repeat_2_2358_3482_2226.JPG,2358_SV_W_M_DR_30_992.jpg,52.99638,Testing
619,143_repeat_2_2358_4830_3202.JPG,2358_SV_W_M_DR_40_994.jpg,52.76633,Testing
620,143_repeat_2_2358_5296_3663.JPG,2358_SV_W_M_DR_50_995.jpg,62.76371,Testing
621,143_repeat_2_2358_5725_4103.JPG,2358_SV_W_M_DR_50_996.jpg,66.63523,Training
622,72_initial_1_2368_2368.JPG,2368_SV_W_V_G_0_1003.jpg,0.7563478,Testing
623,72_repeat_2_2368_1678_1253.JPG,2368_SV_W_F_G_0_1004.jpg,0.46037918,Testing
624,206_repeat_2_2369_1716_1281.JPG,2369_SV_W_F_G_0_1012.jpg,1.4725271,Training
625,206_repeat_2_2369_2494_1517.JPG,2369_SV_W_V_G_0_1013.jpg,0.55932736,Training
626,206_repeat_2_2369_3934_2510.JPG,2369_SV_W_F_G_0_1015.jpg,9.81562,Testing
627,206_repeat_2_2370_1715_1280.JPG,2370_SV_W_F_G_0_1029.jpg,0.87102747,Testing
628,206_repeat_2_2370_1717_1282.JPG,2370_SV_W_F_G_0_1030.jpg,2.0728252,Training
629,206_repeat_2_2370_3123_1953.JPG,2370_SV_W_F_G_0_1032.jpg,3.063996,Training
630,206_repeat_2_2370_5079_3410.JPG,2370_SV_W_M_DR_30_1036.jpg,5.6297083,Training
631,206_repeat_2_2370_5433_3814.JPG,2370_SV_W_M_DR_40_1038.jpg,48.439346,Testing
632,206_repeat_2_2370_5693_4069.JPG,2370_SV_W_M_DR_40_1039.jpg,68.05561,Testing
633,206_repeat_2_2370_6089_4464.JPG,2370_SV_W_M_DR_60_1042.jpg,83.74331,Training
634,206_repeat_2_2370_6210_4576.JPG,2370_SV_W_M_DR_70_1043.jpg,79.23693,Testing
635,206_repeat_2_2370_6240_4608.JPG,2370_SV_W_M_DR_90_1044.jpg,82.784515,Training
636,47_initial_1_2378_2378.JPG,2378_SV_W_V_G_0_1046.jpg,0.1979921,Training
637,47_repeat_2_2378_1174_877.JPG,2378_SV_W_V_G_0_1047.jpg,0.20134775,Training
638,47_repeat_2_2378_1967_1353.JPG,2378_SV_W_F_G_0_1048.jpg,-0.3141583,Testing
639,47_repeat_2_2378_2899_1860.JPG,2378_SV_W_F_G_0_1049.jpg,0.39634722,Testing
640,47_repeat_2_2378_3611_2355.JPG,2378_SV_W_F_G_0_1050.jpg,1.0401355,Training
641,47_repeat_2_2378_5805_4181.JPG,2378_SV_W_F_G_0_1054.jpg,0.75251687,Testing
642,113_repeat_2_2405_2668_1660.JPG,2405_SV_W_F_G_0_1058.jpg,0.62266535,Training
643,113_repeat_2_2405_2832_1801.JPG,2405_SV_W_F_G_0_1059.jpg,0.95993465,Testing
644,113_repeat_2_2405_4218_2806.JPG,2405_SV_W_F_G_0_1061.jpg,0.81793797,Training
645,113_repeat_2_2405_4219_2807.JPG,2405_SV_W_M_DR_30_1062.jpg,12.28842,Testing
646,113_repeat_2_2405_4873_3246.JPG,2405_SV_W_M_G_0_1063.jpg,4.7589564,Training
647,231_initial_1_2415_2415.JPG,2415_SV_W_V_G_0_1066.jpg,0.6945892,Testing
648,231_repeat_2_2415_1569_1156.JPG,2415_SV_W_V_G_0_1067.jpg,0.875905,Testing
649,231_repeat_2_2415_2577_1590.JPG,2415_SV_W_V_G_0_1068.jpg,0.4869273,Training
650,231_repeat_2_2415_3209_2035.JPG,2415_SV_W_F_G_0_1069.jpg,-0.08185385,Training
651,231_repeat_2_2415_4044_2613.JPG,2415_SV_W_F_G_0_1070.jpg,0.35334086,Testing
652,231_repeat_2_2415_4672_3042.JPG,2415_SV_W_F_G_0_1071.jpg,-0.013658172,Training
653,231_repeat_2_2415_5147_3464.JPG,2415_SV_W_F_G_0_1072.jpg,0.11283178,Testing
654,231_repeat_2_2415_5478_3864.JPG,2415_SV_W_F_G_0_1073.jpg,-0.19451016,Training
655,231_repeat_2_2415_6015_4375.JPG,2415_SV_W_F_G_0_1075.jpg,7.7888937,Testing
656,11_repeat_2_2416_2683_1677.JPG,2416_SV_W_F_G_0_1079.jpg,-0.2721536,Testing
657,11_repeat_2_2416_2774_1742.JPG,2416_SV_W_F_G_0_1080.jpg,0.94910145,Training
658,11_repeat_2_2416_2849_1813.JPG,2416_SV_W_F_G_0_1081.jpg,0.6117681,Testing
659,11_repeat_2_2416_2894_1855.JPG,2416_SV_W_F_G_0_1082.jpg,-0.013697753,Training
660,11_repeat_2_2416_3409_2202.JPG,2416_SV_W_F_G_0_1083.jpg,1.0671244,Training
661,11_repeat_2_2416_3477_2221.JPG,2416_SV_W_F_G_0_1084.jpg,1.3793519,Training
662,11_repeat_2_2416_3546_2284.JPG,2416_SV_W_F_G_0_1085.jpg,1.260005,Testing
663,11_repeat_2_2416_3579_2327.JPG,2416_SV_W_F_G_0_1086.jpg,1.0714388,Testing
664,11_repeat_2_2416_3659_2402.JPG,2416_SV_W_F_G_0_1087.jpg,1.3845583,Testing
665,11_repeat_2_2416_4006_2574.JPG,2416_SV_W_M_G_0_1088.jpg,0.605154,Testing
666,11_repeat_2_2416_4108_2681.JPG,2416_SV_W_M_G_0_1089.jpg,0.4724226,Testing
667,11_repeat_2_2416_4148_2727.JPG,2416_SV_W_M_G_0_1090.jpg,2.90631,Training
668,11_repeat_2_2416_4223_2811.JPG,2416_SV_W_M_G_0_1091.jpg,3.8327787,Training
669,11_repeat_2_2416_4235_2820.JPG,2416_SV_W_M_G_0_1092.jpg,0.9773945,Training
670,11_repeat_2_2416_4576_2964.JPG,2416_SV_W_M_G_0_1094.jpg,0.3653029,Testing
671,11_repeat_2_2416_4765_3140.JPG,2416_SV_W_M_G_0_1095.jpg,0.18431339,Training
672,11_repeat_2_2416_4805_3176.JPG,2416_SV_W_M_G_0_1096.jpg,-0.000984129,Training
673,11_repeat_2_2416_4888_3260.JPG,2416_SV_W_M_G_0_1098.jpg,-0.02426505,Testing
674,11_repeat_2_2416_4931_3306.JPG,2416_SV_W_M_G_0_1099.jpg,0.2564258,Testing
675,11_repeat_2_2416_5161_3483.JPG,2416_SV_W_M_G_0_1100.jpg,-0.36383802,Training
676,11_repeat_2_2416_5254_3613.JPG,2416_SV_W_M_G_0_1101.jpg,3.0131047,Training
677,11_repeat_2_2416_5372_3749.JPG,2416_SV_W_M_G_0_1104.jpg,6.669634,Training
678,11_repeat_2_2416_5778_4151.JPG,2416_SV_W_M_DR_40_1110.jpg,52.332897,Training
679,11_repeat_2_2416_5895_4235.JPG,2416_SV_W_M_DR_50_1111.jpg,56.32413,Training
680,214_repeat_2_2417_2892_1852.JPG,2417_SV_W_V_G_0_1117.jpg,-0.3132332,Training
681,214_repeat_2_2417_3585_2333.JPG,2417_SV_W_F_G_0_1118.jpg,0.9925872,Testing
682,214_repeat_2_2417_4267_2845.JPG,2417_SV_W_F_G_0_1119.jpg,0.7555328,Testing
683,214_repeat_2_2417_4918_3290.JPG,2417_SV_W_M_G_0_1120.jpg,-0.08848281,Testing
684,214_repeat_2_2417_5780_4153.JPG,2417_SV_W_F_G_0_1122.jpg,0.18401863,Testing
685,214_repeat_2_2417_6316_4685.JPG,2417_SV_W_M_DR_40_1125.jpg,54.4521,Testing
686,214_repeat_2_2418_6225_4592.JPG,2418_SV_W_M_DR_70_1131.jpg,46.249153,Training
687,214_repeat_2_2418_6317_4687.JPG,2418_SV_W_M_DR_60_1132.jpg,70.01679,Testing
688,11_initial_1_2419_2419.JPG,2419_SV_W_F_G_0_1133.jpg,0.15878128,Testing
689,11_repeat_2_2419_2686_1679.JPG,2419_SV_W_F_G_0_1134.jpg,-0.39937365,Training
690,11_repeat_2_2419_2775_1743.JPG,2419_SV_W_F_G_0_1135.jpg,1.0814724,Training
691,11_repeat_2_2419_2814_1789.JPG,2419_SV_W_F_G_0_1136.jpg,0.32774684,Training
692,11_repeat_2_2419_2850_1814.JPG,2419_SV_W_F_G_0_1137.jpg,0.9741775,Training
693,11_repeat_2_2419_2895_1856.JPG,2419_SV_W_F_G_0_1138.jpg,0.42387462,Testing
694,11_repeat_2_2419_3416_2204.JPG,2419_SV_W_F_G_0_1139.jpg,0.062024407,Testing
695,11_repeat_2_2419_3522_2263.JPG,2419_SV_W_F_G_0_1141.jpg,-0.56474453,Training
696,11_repeat_2_2419_3661_2403.JPG,2419_SV_W_M_G_0_1144.jpg,0.7922176,Training
697,11_repeat_2_2419_4007_2575.JPG,2419_SV_W_M_G_0_1145.jpg,2.1573765,Training
698,11_repeat_2_2419_4109_2682.JPG,2419_SV_W_M_G_0_1146.jpg,2.971502,Testing
699,11_repeat_2_2419_4149_2728.JPG,2419_SV_W_M_G_0_1147.jpg,3.1577938,Training
700,11_repeat_2_2419_4577_2965.JPG,2419_SV_W_M_G_0_1151.jpg,-0.41613254,Training
701,11_repeat_2_2419_4766_3141.JPG,2419_SV_W_M_G_0_1152.jpg,-0.78148925,Testing
702,11_repeat_2_2419_4806_3177.JPG,2419_SV_W_M_G_0_1153.jpg,2.9468424,Training
703,11_repeat_2_2419_4859_3234.JPG,2419_SV_W_F_G_0_1154.jpg,0.6290031,Training
704,11_repeat_2_2419_4933_3308.JPG,2419_SV_W_M_G_0_1156.jpg,-0.408794,Testing
705,11_repeat_2_2419_5058_3388.JPG,2419_SV_W_M_G_0_1157.jpg,1.5550597,Training
706,11_repeat_2_2419_5280_3643.JPG,2419_SV_W_M_G_0_1160.jpg,1.5731603,Testing
707,11_repeat_2_2419_5339_3704.JPG,2419_SV_W_M_G_0_1161.jpg,1.585534,Training
708,11_repeat_2_2419_5480_3865.JPG,2419_SV_W_M_G_0_1164.jpg,0.3710324,Testing
709,11_repeat_2_2419_5598_3943.JPG,2419_SV_W_M_G_0_1165.jpg,4.5790157,Training
710,60_repeat_2_2425_4031_2600.JPG,2425_SV_W_M_DR_30_1173.jpg,41.636322,Training
711,200_initial_1_2532_2532.JPG,2532_SV_W_V_G_0_1180.jpg,0.344341,Testing
712,200_repeat_2_2532_2787_1756.JPG,2532_SV_W_F_G_0_1183.jpg,0.8579027,Training
713,200_repeat_2_2532_4098_2669.JPG,2532_SV_W_M_G_0_1186.jpg,0.8301238,Training
714,170_repeat_2_2547_3558_2307.JPG,2547_SV_W_M_DR_50_1190.jpg,6.8207927,Testing
715,170_repeat_2_2547_4439_2910.JPG,2547_SV_W_M_DR_50_1191.jpg,36.532265,Testing
716,170_repeat_2_2547_4993_3360.JPG,2547_SV_W_M_DR_80_1192.jpg,100.33412,Training
717,170_repeat_2_2547_5914_4258.JPG,2547_SV_W_M_DR_90_1193.jpg,62.619537,Training
718,93_repeat_2_2560_4923_3296.JPG,2560_SV_W_M_DR_70_1201.jpg,61.307503,Testing
719,93_repeat_2_2560_4928_3301.JPG,2560_SV_W_M_DR_70_1202.jpg,59.46343,Training
720,6_initial_1_2600_2600.JPG,2600_SV_W_V_G_0_1203.jpg,0.24011317,Training
721,6_repeat_2_2600_1246_949.JPG,2600_SV_W_V_G_0_1204.jpg,0.21715797,Training
722,6_repeat_2_2600_2380_1412.JPG,2600_SV_W_V_G_0_1205.jpg,0.29899395,Training
723,6_repeat_2_2600_3144_1972.JPG,2600_SV_W_V_G_0_1206.jpg,0.5901659,Training
724,6_repeat_2_2600_4001_2564.JPG,2600_SV_W_F_G_0_1207.jpg,1.3560805,Training
725,6_repeat_2_2600_4450_2919.JPG,2600_SV_W_F_G_0_1208.jpg,0.2784688,Testing
726,6_repeat_2_2600_5496_3873.JPG,2600_SV_W_M_G_0_1210.jpg,-0.08935565,Training
727,78_repeat_2_2601_1194_898.JPG,2601_SV_W_F_G_0_1213.jpg,1.4942892,Training
728,78_repeat_2_2601_1195_899.JPG,2601_SV_W_V_G_0_1214.jpg,1.4775544,Testing
729,78_repeat_2_2601_3212_2041.JPG,2601_SV_W_F_G_0_1215.jpg,6.365691,Training
730,78_repeat_2_2601_4679_3048.JPG,2601_SV_W_M_DR_30_1217.jpg,25.085241,Training
731,78_repeat_2_2601_5151_3470.JPG,2601_SV_W_M_DR_60_1218.jpg,73.22679,Testing
732,78_repeat_2_2601_5608_3955.JPG,2601_SV_W_M_DR_70_1219.jpg,66.056435,Training
733,78_repeat_2_2601_6064_4432.JPG,2601_SV_W_M_DR_90_1220.jpg,70.85867,Testing
734,129_repeat_2_2830_3403_2201.JPG,2830_SV_W_M_DR_50_1228.jpg,66.48669,Training
735,129_repeat_2_2830_4125_2701.JPG,2830_SV_W_M_DR_70_1229.jpg,74.3197,Testing
736,86_repeat_2_2840_4437_2908.JPG,2840_SV_W_F_G_0_1231.jpg,0.9729892,Testing
737,86_repeat_2_2840_4949_3330.JPG,2840_SV_W_M_G_0_1232.jpg,2.2112541,Testing
738,126_repeat_2_2846_6203_4568.JPG,2846_SV_W_M_DR_30_1240.jpg,84.90786,Training
739,126_repeat_2_2846_6205_4570.JPG,2846_SV_W_M_DR_50_1241.jpg,84.75779,Testing
740,1_initial_1_2855_2855.JPG,2855_SV_W_V_G_0_1242.jpg,0.44101897,Training
741,1_repeat_2_2855_3548_2286.JPG,2855_SV_W_F_G_0_1243.jpg,0.3098392,Testing
742,1_repeat_2_2855_4088_2653.JPG,2855_SV_W_F_G_0_1244.jpg,0.8424107,Training
743,1_repeat_2_2855_4724_3096.JPG,2855_SV_W_M_G_0_1245.jpg,0.9113582,Training
744,1_repeat_2_2855_5202_3542.JPG,2855_SV_W_M_G_0_1246.jpg,0.61642045,Training
745,1_repeat_2_2855_5694_4070.JPG,2855_SV_W_M_G_0_1247.jpg,0.65980536,Training
746,1_repeat_2_2855_6007_4368.JPG,2855_SV_W_F_G_0_1248.jpg,4.0863485,Testing
747,1_initial_1_3059_3059.JPG,3059_SV_W_V_G_0_1250.jpg,0.20195879,Training
748,1_repeat_2_3059_3502_2247.JPG,3059_SV_W_F_G_0_1251.jpg,0.2564563,Training
749,1_repeat_2_3059_3545_2283.JPG,3059_SV_W_F_G_0_1252.jpg,-0.00998918,Testing
750,1_repeat_2_3059_4090_2656.JPG,3059_SV_W_F_G_0_1253.jpg,2.310428,Training
751,1_repeat_2_3059_5205_3556.JPG,3059_SV_W_F_G_0_1254.jpg,1.4172025,Testing
752,1_repeat_2_3059_6008_4369.JPG,3059_SV_W_F_G_0_1256.jpg,1.3057506,Training
753,72_repeat_2_3105_5683_4056.JPG,3105_SV_W_M_G_0_1262.jpg,7.521722,Training
754,127_repeat_2_3121_5122_3445.JPG,3121_SV_W_M_DR_70_1264.jpg,61.794357,Testing
755,127_repeat_2_3121_5123_3446.JPG,3121_SV_W_M_DR_50_1265.jpg,43.51024,Testing
756,127_repeat_2_3121_5124_3447.JPG,3121_SV_W_M_DR_60_1266.jpg,48.118774,Testing
757,47_initial_1_3214_3214.JPG,3214_SV_W_F_G_0_1267.jpg,0.24427204,Training
758,47_repeat_2_3214_5457_3840.JPG,3214_SV_W_M_G_0_1271.jpg,0.615605,Training
759,47_repeat_2_3214_5804_4180.JPG,3214_SV_W_M_G_0_1272.jpg,8.571646,Testing
760,64_initial_1_3240_3240.JPG,3240_SV_W_F_G_0_1273.jpg,0.5706037,Training
761,64_repeat_2_3240_3417_2205.JPG,3240_SV_W_F_G_0_1274.jpg,0.7638949,Training
762,64_repeat_2_3240_3976_2553.JPG,3240_SV_W_M_G_0_1275.jpg,11.761223,Training
763,64_repeat_2_3240_5246_3604.JPG,3240_SV_W_M_DR_40_1276.jpg,69.59912,Training
764,223_initial_1_3284_3284.JPG,3284_SV_W_F_G_0_1277.jpg,-0.5594573,Training
765,223_repeat_2_3284_4829_3201.JPG,3284_SV_W_F_G_0_1278.jpg,-1.2860368,Testing
766,223_repeat_2_3284_5815_4196.JPG,3284_SV_W_F_G_0_1279.jpg,0.13323054,Testing
767,215_initial_1_3325_3325.JPG,3325_SV_W_F_G_0_1287.jpg,0.4169469,Training
768,62_initial_1_3342_3342.JPG,3342_SV_W_F_G_0_1293.jpg,1.2142116,Testing
769,62_repeat_2_3342_5378_3755.JPG,3342_SV_W_F_G_0_1294.jpg,0.09753448,Testing
770,62_repeat_2_3342_5791_4166.JPG,3342_SV_W_M_G_0_1295.jpg,0.2913952,Training
771,140_repeat_2_1025_5333_3696.JPG,1025_SV_W_M_DR_80_1302.jpg,41.764038,Testing
772,16_initial_1_1028_1028.JPG,1028_SV_W_V_G_0_1303.jpg,0.72790915,Testing
773,16_repeat_2_1028_208_127.JPG,1028_SV_W_V_G_0_1304.jpg,0.3219395,Testing
774,16_repeat_2_1028_517_372.JPG,1028_SV_W_V_G_0_1305.jpg,-0.16542049,Training
775,16_repeat_2_1028_1098_795.JPG,1028_SV_W_F_G_0_1306.jpg,0.54046905,Training
776,16_repeat_2_1028_1613_1200.JPG,1028_SV_W_F_G_0_1307.jpg,0.7210238,Training
777,16_repeat_2_1028_2492_1515.JPG,1028_SV_W_F_G_0_1308.jpg,0.7962164,Testing
778,16_repeat_2_1028_2911_1872.JPG,1028_SV_W_F_G_0_1309.jpg,0.6276134,Training
779,16_repeat_2_1028_4064_2636.JPG,1028_SV_W_M_DR_10_1311.jpg,1.7458979,Training
780,16_repeat_2_1028_4785_3157.JPG,1028_SV_W_M_DR_20_1312.jpg,1.6465418,Testing
781,16_repeat_2_1028_4860_3235.JPG,1028_SV_W_M_DR_20_1313.jpg,6.8047366,Training
782,16_repeat_2_1028_5197_3525.JPG,1028_SV_W_M_DR_20_1314.jpg,5.168357,Training
783,16_repeat_2_1028_5350_3720.JPG,1028_SV_W_M_DR_60_1315.jpg,20.284248,Training
784,16_repeat_2_1028_5634_4003.JPG,1028_SV_W_M_DR_60_1316.jpg,21.211138,Testing
785,16_repeat_2_1029_210_128.JPG,1029_SV_W_V_G_0_1318.jpg,0.26848972,Testing
786,16_repeat_2_1029_2493_1516.JPG,1029_SV_W_F_G_0_1322.jpg,0.67083204,Testing
787,16_repeat_2_1029_4861_3236.JPG,1029_SV_W_M_DR_20_1327.jpg,4.65324,Testing
788,16_repeat_2_1029_5199_3531.JPG,1029_SV_W_M_DR_30_1328.jpg,7.8502984,Training
789,16_repeat_2_1029_5351_3721.JPG,1029_SV_W_M_DR_40_1329.jpg,15.785317,Training
790,16_repeat_2_1029_5633_4002.JPG,1029_SV_W_M_DR_40_1330.jpg,42.89553,Training
791,28_repeat_2_1035_5390_3769.JPG,1035_SV_W_F_G_0_1347.jpg,-0.80894995,Training
792,28_repeat_2_1035_5808_4182.JPG,1035_SV_W_M_G_0_1348.jpg,1.9323051,Testing
793,28_repeat_2_1035_6079_4447.JPG,1035_SV_W_M_G_0_1349.jpg,6.554076,Training
794,28_repeat_2_1035_6230_4598.JPG,1035_SV_W_M_DR_30_1350.jpg,40.529034,Training
795,28_repeat_2_1041_901_576.JPG,1041_SV_W_V_G_0_1354.jpg,0.2805416,Training
796,28_repeat_2_1041_3250_2086.JPG,1041_SV_W_F_G_0_1357.jpg,2.445048,Testing
797,28_repeat_2_1041_5419_3800.JPG,1041_SV_W_M_DR_40_1361.jpg,61.34761,Testing
798,28_repeat_2_1041_5818_4199.JPG,1041_SV_W_M_DR_60_1362.jpg,65.76113,Training
799,28_repeat_2_1041_6080_4448.JPG,1041_SV_W_M_DR_80_1363.jpg,74.69887,Training
800,177_repeat_2_1042_6083_4454.JPG,1042_SV_W_M_DR_40_1373.jpg,47.152184,Training
801,177_repeat_2_1042_6280_4643.JPG,1042_SV_W_M_DR_60_1374.jpg,51.586254,Training
802,199_repeat_2_1045_2261_1385.JPG,1045_SV_W_V_G_0_1379.jpg,0.9602222,Training
803,199_repeat_2_1045_3070_1927.JPG,1045_SV_W_V_G_0_1380.jpg,0.609097,Testing
804,199_repeat_2_1045_3928_2502.JPG,1045_SV_W_F_G_0_1381.jpg,0.102607995,Testing
805,199_repeat_2_1045_4586_2974.JPG,1045_SV_W_F_G_0_1382.jpg,0.016131438,Training
806,199_repeat_2_1045_4941_3316.JPG,1045_SV_W_F_G_0_1383.jpg,0.8039425,Training
807,199_repeat_2_1045_5437_3818.JPG,1045_SV_W_M_DR_20_1384.jpg,3.227165,Testing
808,199_repeat_2_1045_5810_4184.JPG,1045_SV_W_M_DR_30_1385.jpg,28.0213,Testing
809,199_repeat_2_1045_6084_4455.JPG,1045_SV_W_M_DR_30_1386.jpg,8.843356,Training
810,199_repeat_2_1045_6290_4653.JPG,1045_SV_W_M_DR_40_1387.jpg,43.511,Training
811,199_repeat_2_1045_6363_4733.JPG,1045_SV_W_M_DR_40_1388.jpg,57.618477,Testing
812,128_repeat_2_1047_137_85.JPG,1047_TV_Z_V_G_0_1390.jpg,-0.0961151,Training
813,128_repeat_2_1047_286_197.JPG,1047_SV_W_V_G_0_1391.jpg,1.0548223,Training
814,128_repeat_2_1047_887_558.JPG,1047_SV_Z_V_G_0_1392.jpg,0.12982534,Testing
815,128_repeat_2_1047_1520_1115.JPG,1047_SV_W_V_G_0_1393.jpg,0.5390817,Testing
816,128_repeat_2_1047_2545_1563.JPG,1047_SV_W_V_G_0_1394.jpg,0.18598568,Testing
817,128_repeat_2_1047_3203_2026.JPG,1047_SV_W_V_G_0_1395.jpg,0.09818198,Training
818,128_repeat_2_1047_3511_2253.JPG,1047_SV_W_V_G_0_1396.jpg,0.45176473,Training
819,128_repeat_2_1047_4005_2573.JPG,1047_SV_W_V_G_0_1397.jpg,0.19157985,Testing
820,128_repeat_2_1047_4757_3128.JPG,1047_SV_W_F_G_0_1398.jpg,1.842117,Training
821,128_repeat_2_1047_5242_3597.JPG,1047_SV_W_F_DR_10_1399.jpg,21.78267,Testing
822,128_repeat_2_1047_5657_4031.JPG,1047_SV_W_M_DR_40_1400.jpg,49.494816,Training
823,128_repeat_2_1047_5990_4350.JPG,1047_SV_W_M_DR_90_1401.jpg,68.627075,Training
824,214_repeat_2_1048_290_201.JPG,1048_SV_W_V_G_0_1403.jpg,-0.21994999,Testing
825,214_repeat_2_1048_889_560.JPG,1048_SV_W_V_G_0_1405.jpg,-0.22623064,Testing
826,214_repeat_2_1048_1017_691.JPG,1048_SV_W_V_G_0_1406.jpg,-0.8062866,Testing
827,199_repeat_2_1050_523_381.JPG,1050_SV_W_V_G_0_1408.jpg,0.6508731,Training
828,199_repeat_2_1050_1461_1079.JPG,1050_SV_W_V_G_0_1410.jpg,-0.34426934,Testing
829,199_repeat_2_1050_1463_1081.JPG,1050_SV_W_V_G_0_1411.jpg,0.39991793,Testing
830,199_repeat_2_1050_2263_1387.JPG,1050_SV_W_V_G_0_1412.jpg,1.1705477,Training
831,199_repeat_2_1050_3929_2503.JPG,1050_SV_W_V_G_0_1414.jpg,-0.19005509,Testing
832,199_repeat_2_1050_4587_2978.JPG,1050_SV_W_F_G_0_1415.jpg,-0.25008562,Training
833,199_repeat_2_1050_6085_4458.JPG,1050_SV_W_M_DR_20_1419.jpg,10.9618845,Testing
834,199_repeat_2_1050_6364_4734.JPG,1050_SV_W_M_DR_20_1421.jpg,21.095448,Testing
835,166_repeat_2_1052_1093_787.JPG,1052_SV_W_F_G_0_1424.jpg,2.6139596,Testing
836,166_repeat_2_1052_1774_1321.JPG,1052_SV_W_M_DR_30_1425.jpg,3.9562936,Training
837,184_initial_1_1054_1054.JPG,1054_SV_W_V_G_0_1426.jpg,0.58317274,Testing
838,184_repeat_2_1054_941_613.JPG,1054_SV_W_F_G_0_1427.jpg,-0.5319797,Training
839,184_repeat_2_1054_1264_972.JPG,1054_SV_W_F_G_0_1428.jpg,0.5943208,Training
840,184_repeat_2_1054_1442_1070.JPG,1054_SV_W_F_G_0_1429.jpg,0.033356436,Testing
841,184_repeat_2_1054_1447_1073.JPG,1054_SV_W_F_G_0_1430.jpg,0.47586906,Testing
842,184_repeat_2_1054_2362_1398.JPG,1054_SV_W_F_G_0_1431.jpg,1.6732574,Testing
843,184_repeat_2_1054_2529_1545.JPG,1054_SV_W_F_G_0_1432.jpg,0.71573734,Testing
844,184_repeat_2_1054_3069_1926.JPG,1054_SV_W_F_G_0_1433.jpg,-0.23973724,Testing
845,184_repeat_2_1054_3280_2121.JPG,1054_SV_W_F_G_0_1434.jpg,0.011837622,Training
846,184_repeat_2_1054_3354_2167.JPG,1054_SV_W_F_G_0_1435.jpg,-0.35487962,Training
847,184_repeat_2_1054_4117_2691.JPG,1054_SV_W_M_G_0_1436.jpg,0.6504258,Training
848,184_repeat_2_1054_4763_3137.JPG,1054_SV_W_M_G_0_1437.jpg,-0.19738926,Training
849,184_repeat_2_1054_5671_4048.JPG,1054_SV_W_M_DR_30_1439.jpg,23.1782,Training
850,184_repeat_2_1054_6005_4366.JPG,1054_SV_W_M_DR_30_1440.jpg,39.061592,Testing
851,181_repeat_2_1055_984_662.JPG,1055_SV_W_V_G_0_1443.jpg,0.57954466,Testing
852,181_repeat_2_1055_2364_1401.JPG,1055_SV_W_V_G_0_1445.jpg,0.5668763,Testing
853,181_repeat_2_1055_3172_2003.JPG,1055_SV_W_V_G_0_1446.jpg,-0.44744992,Testing
854,181_repeat_2_1055_4608_2990.JPG,1055_SV_W_F_G_0_1449.jpg,0.97423047,Testing
855,181_repeat_2_1055_5066_3397.JPG,1055_SV_W_M_G_0_1450.jpg,0.6033785,Training
856,181_repeat_2_1055_6135_4497.JPG,1055_SV_W_M_DR_60_1454.jpg,55.517803,Testing
857,181_repeat_2_1055_6137_4499.JPG,1055_SV_W_M_DR_60_1455.jpg,45.635727,Testing
858,181_repeat_2_1055_6259_4626.JPG,1055_SV_W_M_DR_80_1456.jpg,65.04255,Training
859,181_repeat_2_1055_6350_4723.JPG,1055_SV_W_M_DR_90_1457.jpg,73.30863,Training
860,205_initial_1_1056_1056.JPG,1056_SV_W_S_G_0_1458.jpg,-0.021470757,Testing
861,205_repeat_2_1056_444_314.JPG,1056_SV_W_V_G_0_1459.jpg,-0.01752451,Testing
862,205_repeat_2_1056_923_603.JPG,1056_SV_W_V_G_0_1460.jpg,0.33939952,Testing
863,205_repeat_2_1056_1545_1133.JPG,1056_SV_W_V_G_0_1461.jpg,0.34131137,Training
864,205_repeat_2_1056_2603_1626.JPG,1056_SV_W_V_G_0_1462.jpg,0.3007315,Testing
865,205_repeat_2_1056_3270_2113.JPG,1056_SV_W_V_G_0_1463.jpg,0.37529677,Testing
866,205_repeat_2_1056_4053_2628.JPG,1056_SV_W_V_G_0_1464.jpg,0.23213682,Training
867,205_repeat_2_1056_4743_3109.JPG,1056_SV_W_V_G_0_1465.jpg,-0.025060633,Testing
868,205_repeat_2_1056_5212_3567.JPG,1056_SV_W_F_G_0_1466.jpg,2.1379578,Testing
869,205_repeat_2_1056_5611_3959.JPG,1056_SV_W_F_G_0_1467.jpg,3.2323055,Testing
870,205_repeat_2_1056_5964_4322.JPG,1056_SV_W_F_G_0_1468.jpg,1.0497489,Training
871,205_repeat_2_1056_6382_4753.JPG,1056_SV_W_M_DR_40_1472.jpg,71.941154,Testing
872,205_repeat_2_1056_6408_4774.JPG,1056_SV_W_M_DR_60_1473.jpg,20.969585,Testing
873,89_repeat_2_1057_1189_893.JPG,1057_SV_W_V_G_0_1477.jpg,0.84181875,Training
874,35_repeat_2_1072_239_147.JPG,1072_SV_W_V_G_0_1480.jpg,0.21064487,Testing
875,35_repeat_2_1072_287_198.JPG,1072_SV_W_V_G_0_1481.jpg,0.3351937,Training
876,35_repeat_2_1072_1253_957.JPG,1072_SV_W_F_G_0_1483.jpg,0.28490713,Testing
