,Old_name,New_name,Sowing,Vegetative,Flowering,Maturity,Model
1714,218_repeat_2_1099_3622_2366.JPG,1099_SV_W_F_G_0_1714.jpg,9.58E-07,3.02E-06,0.9366795,0.063316494,Training
1715,218_repeat_2_1099_4260_2842.JPG,1099_SV_W_M_G_0_1715.jpg,0.001001754,0.021500055,0.23312822,0.74437,Testing
1716,218_repeat_2_1099_4932_3307.JPG,1099_SV_W_F_G_0_1716.jpg,9.32E-06,3.68E-05,0.83205086,0.16790298,Testing
1717,218_repeat_2_1099_5829_4210.JPG,1099_SV_W_F_WD_10_1717.jpg,0.000890818,0.020602828,0.28917596,0.68933034,Testing
1718,235_initial_1_1102_1102.JPG,1102_SV_W_V_WD_10_1718.jpg,0.002770121,0.9883299,0.007470251,0.001429786,Training
1719,235_repeat_2_1102_964_628.JPG,1102_SV_W_V_G_0_1719.jpg,7.97E-05,0.7778339,0.21794735,0.004139026,Training
1720,235_repeat_2_1102_965_631.JPG,1102_SV_W_V_G_0_1720.jpg,0.000126997,0.9749614,0.023943424,0.000968089,Training
1721,235_repeat_2_1102_968_638.JPG,1102_SV_W_V_G_0_1721.jpg,3.09E-05,0.9959474,0.003838092,0.000183583,Testing
1722,235_repeat_2_1102_1299_999.JPG,1102_SV_W_V_WD_20_1722.jpg,0.000399814,0.73504865,0.21586502,0.04868654,Training
1723,235_repeat_2_1102_2396_1429.JPG,1102_SV_W_F_G_0_1723.jpg,0.001733791,0.00169705,0.71987367,0.2766955,Training
1724,235_repeat_2_1102_2914_1877.JPG,1102_SV_W_F_G_0_1724.jpg,0.001871878,0.010882582,0.5622304,0.42501512,Testing
1725,235_repeat_2_1102_3629_2372.JPG,1102_SV_W_M_DR_30_1725.jpg,0.000240165,0.13833462,0.21486253,0.64656276,Testing
1726,235_repeat_2_1102_4453_2922.JPG,1102_SV_W_M_WD_40_1726.jpg,2.24E-05,0.002011774,0.50720906,0.49075675,Training
1727,235_repeat_2_1102_5845_4226.JPG,1102_SV_W_M_DR_20_1727.jpg,7.06E-05,0.010447258,0.5203206,0.46916145,Training
1728,235_repeat_2_1102_6133_4495.JPG,1102_SV_W_M_DR_50_1728.jpg,0.000199555,0.005776383,0.43626866,0.5577554,Testing
1729,235_repeat_2_1102_6249_4617.JPG,1102_SV_W_M_DR_60_1729.jpg,9.14E-07,1.23E-06,0.004338152,0.99565965,Testing
1730,220_initial_1_1103_1103.JPG,1103_SV_W_V_WD_10_1730.jpg,1.13E-05,0.99997985,8.62E-06,2.31E-07,Training
1731,220_repeat_2_1103_1135_833.JPG,1103_SV_W_V_G_0_1731.jpg,2.80E-06,0.97832525,0.021640182,3.17E-05,Testing
1732,220_repeat_2_1103_1724_1291.JPG,1103_SV_W_V_WD_30_1732.jpg,7.38E-06,0.995008,0.004722079,0.000262558,Training
1733,220_repeat_2_1103_3194_2015.JPG,1103_SV_W_V_G_0_1733.jpg,0.001777061,0.1347037,0.70896083,0.15455839,Testing
1734,220_repeat_2_1103_4010_2578.JPG,1103_SV_W_V_G_0_1734.jpg,0.000112977,0.9443403,0.0543711,0.001175521,Training
1735,220_repeat_2_1103_4749_3118.JPG,1103_SV_W_V_G_0_1735.jpg,0.024473345,0.80324316,0.12658837,0.04569517,Training
1736,220_repeat_2_1103_5172_3494.JPG,1103_SV_W_F_G_0_1736.jpg,0.003050725,0.013289029,0.8988935,0.08476677,Testing
1737,220_repeat_2_1103_5576_3914.JPG,1103_SV_W_F_ND_20_1737.jpg,0.001457999,0.014781415,0.8717947,0.111966,Training
1738,220_initial_1_1104_1104.JPG,1104_SV_W_V_WD_40_1738.jpg,0.000395782,0.99949527,8.97E-05,1.92E-05,Testing
1739,220_repeat_2_1104_1721_1287.JPG,1104_SV_W_V_WD_40_1739.jpg,3.61E-06,0.9996313,0.000354667,1.04E-05,Training
1740,220_repeat_2_1104_2770_1738.JPG,1104_SV_W_V_G_0_1740.jpg,0.001985121,0.79009485,0.19538908,0.012530986,Testing
1741,220_repeat_2_1104_4011_2579.JPG,1104_SV_W_V_G_0_1741.jpg,0.001177316,0.34201914,0.6388699,0.017933689,Testing
1742,220_repeat_2_1104_4750_3119.JPG,1104_SV_W_F_G_0_1742.jpg,0.007083484,0.027923245,0.6214783,0.34351492,Training
1743,220_repeat_2_1104_5174_3496.JPG,1104_SV_W_F_G_0_1743.jpg,0.000256239,0.015227431,0.8995433,0.08497302,Testing
1744,220_repeat_2_1104_5577_3915.JPG,1104_SV_W_F_G_0_1744.jpg,0.000806486,0.000350675,0.28138673,0.7174561,Testing
1745,205_repeat_2_1105_1546_1134.JPG,1105_SV_W_V_G_0_1745.jpg,0.001002052,0.98101956,0.01384488,0.004133572,Training
1746,205_repeat_2_1105_2604_1627.JPG,1105_SV_W_V_G_0_1746.jpg,9.84E-06,0.99967587,0.000305436,8.84E-06,Testing
1747,205_repeat_2_1105_3268_2111.JPG,1105_SV_W_V_WD_10_1747.jpg,2.15E-05,0.9947737,0.004892232,0.000312676,Testing
1748,205_repeat_2_1105_4052_2627.JPG,1105_SV_W_V_WD_20_1748.jpg,3.37E-06,0.41477546,0.5753459,0.00987536,Training
1749,205_repeat_2_1105_4742_3108.JPG,1105_SV_W_F_G_0_1749.jpg,9.49E-06,0.03379791,0.9443939,0.02179871,Training
1750,205_repeat_2_1105_5211_3566.JPG,1105_SV_W_F_G_0_1750.jpg,8.61E-05,0.05398281,0.87666047,0.06927059,Testing
1751,205_repeat_2_1105_5610_3958.JPG,1105_SV_W_M_DR_10_1751.jpg,2.85E-06,5.88E-05,0.9052985,0.094639756,Testing
1752,205_repeat_2_1105_5963_4321.JPG,1105_SV_W_M_DR_10_1752.jpg,3.95E-06,0.000197911,0.8468179,0.1529802,Training
1753,205_repeat_2_1105_6188_4552.JPG,1105_SV_W_M_DR_20_1753.jpg,0.000105018,0.005322632,0.3141471,0.6804252,Training
1754,205_repeat_2_1105_6286_4649.JPG,1105_SV_W_M_DR_20_1754.jpg,1.45E-05,2.44E-05,0.10489626,0.8950648,Training
1755,205_repeat_2_1105_6354_4727.JPG,1105_SV_W_M_DR_40_1755.jpg,8.20E-06,0.000403395,0.030578183,0.96901023,Training
1756,205_repeat_2_1105_6381_4752.JPG,1105_SV_W_M_DR_50_1756.jpg,6.26E-06,0.000124262,0.025652643,0.9742168,Testing
1757,205_repeat_2_1105_6407_4773.JPG,1105_SV_W_M_DR_50_1757.jpg,2.03E-05,0.6531896,0.09729429,0.24949577,Training
1758,221_initial_1_1107_1107.JPG,1107_SV_W_V_G_0_1758.jpg,0.000641234,0.9964431,0.002773348,0.000142318,Training
1759,221_repeat_2_1107_261_169.JPG,1107_SV_W_V_G_0_1759.jpg,3.47E-05,0.9965754,0.003221965,0.000167887,Testing
1760,221_repeat_2_1107_1104_799.JPG,1107_SV_W_V_G_0_1760.jpg,0.000815892,0.8467496,0.14077207,0.011662338,Testing
1761,221_repeat_2_1107_1433_1065.JPG,1107_SV_W_V_G_0_1761.jpg,0.001009246,0.8317472,0.15388168,0.013361829,Training
1762,221_repeat_2_1107_2499_1522.JPG,1107_SV_W_F_WD_30_1762.jpg,0.000632233,0.010818852,0.51046014,0.4780888,Training
1763,221_repeat_2_1107_3136_1965.JPG,1107_SV_W_F_WD_30_1763.jpg,0.000554588,0.01775962,0.40123212,0.58045363,Testing
1764,221_repeat_2_1107_3236_2077.JPG,1107_SV_W_F_WD_40_1764.jpg,0.00028172,0.075352706,0.5321657,0.39219984,Testing
1765,221_repeat_2_1107_3352_2165.JPG,1107_SV_W_F_WD_40_1765.jpg,0.000840044,0.024287816,0.7917439,0.1831283,Training
1766,221_repeat_2_1107_4102_2674.JPG,1107_SV_W_M_WD_40_1766.jpg,0.000394538,0.20569131,0.6024905,0.1914237,Training
1767,221_repeat_2_1107_4690_3065.JPG,1107_SV_W_M_DR_20_1767.jpg,0.000418683,0.042025145,0.5895361,0.36802015,Testing
1768,221_repeat_2_1107_5157_3479.JPG,1107_SV_W_M_DR_30_1768.jpg,0.0002166,0.018639002,0.37327003,0.6078744,Testing
1769,221_repeat_2_1107_5164_3486.JPG,1107_SV_W_M_DR_40_1769.jpg,0.000111445,0.019783271,0.47076416,0.5093411,Training
1770,221_repeat_2_1107_5228_3577.JPG,1107_SV_W_M_DR_40_1770.jpg,0.000126875,0.08502793,0.21248257,0.7023626,Training
1771,221_repeat_2_1107_5523_3902.JPG,1107_SV_W_M_DR_40_1771.jpg,8.90E-05,0.026242394,0.20430984,0.76935875,Training
1772,218_initial_1_1109_1109.JPG,1109_SV_W_V_G_0_1772.jpg,0.000792107,0.9857305,0.009193987,0.004283331,Training
1773,218_repeat_2_1109_979_655.JPG,1109_SV_W_V_G_0_1773.jpg,0.000148456,0.9713101,0.0277079,0.000833575,Training
1774,218_repeat_2_1109_1603_1188.JPG,1109_SV_W_F_WD_10_1774.jpg,0.000166574,0.90818495,0.08918168,0.002466803,Testing
1775,218_repeat_2_1109_2458_1482.JPG,1109_SV_W_F_G_0_1775.jpg,1.80E-05,4.99E-05,0.8096412,0.19029096,Training
1776,218_repeat_2_1109_2909_1870.JPG,1109_SV_W_F_G_0_1776.jpg,6.71E-05,0.5637265,0.41972023,0.016486175,Training
1777,218_repeat_2_1109_3621_2365.JPG,1109_SV_W_M_G_0_1777.jpg,2.52E-06,0.000181066,0.8638179,0.13599855,Testing
1778,218_repeat_2_1109_4271_2850.JPG,1109_SV_W_M_DR_20_1778.jpg,0.000128701,0.22725119,0.60153526,0.17108487,Training
1779,218_repeat_2_1109_5385_3764.JPG,1109_SV_W_M_DR_50_1779.jpg,6.25E-06,4.11E-05,0.0283873,0.97156537,Testing
1780,235_initial_1_1121_1121.JPG,1121_SV_W_V_G_0_1780.jpg,0.002886036,0.98656636,0.007700279,0.002847436,Testing
1781,235_repeat_2_1121_427_306.JPG,1121_SV_W_V_WD_10_1781.jpg,0.004932793,0.9232064,0.03520432,0.036656518,Training
1782,235_repeat_2_1121_1078_762.JPG,1121_SV_W_V_WD_10_1782.jpg,0.00249125,0.3409245,0.276554,0.38003024,Testing
1783,235_repeat_2_1121_1303_1005.JPG,1121_SV_W_V_G_0_1783.jpg,0.000138073,0.9365846,0.061085217,0.002192071,Testing
1784,235_repeat_2_1121_2399_1434.JPG,1121_SV_W_F_G_0_1784.jpg,0.002166754,0.02539503,0.54908055,0.4233577,Testing
1785,235_repeat_2_1121_3628_2371.JPG,1121_SV_W_F_WD_20_1785.jpg,9.94E-05,0.04095621,0.61999416,0.33895022,Training
1786,235_repeat_2_1121_4454_2923.JPG,1121_SV_W_M_DR_20_1786.jpg,0.000536045,0.047851644,0.25317222,0.69844013,Testing
1787,235_repeat_2_1121_4910_3286.JPG,1121_SV_W_M_DR_30_1787.jpg,0.000654718,0.30948192,0.1968065,0.49305686,Testing
1788,235_repeat_2_1121_5395_3774.JPG,1121_SV_W_M_WD_40_1788.jpg,6.46E-05,0.001206404,0.006678837,0.9920501,Training
1789,235_repeat_2_1121_5846_4227.JPG,1121_SV_W_M_DR_30_1789.jpg,0.000260349,0.003121167,0.023259314,0.97335905,Testing
1790,235_repeat_2_1121_6134_4496.JPG,1121_SV_W_M_DR_50_1790.jpg,0.00057795,0.0060509,0.14185157,0.8515196,Testing
1791,235_repeat_2_1121_6250_4618.JPG,1121_SV_W_M_WD_60_1791.jpg,1.64E-05,5.56E-05,0.011495383,0.9884326,Testing
1792,221_initial_1_1125_1125.JPG,1125_SV_W_V_WD_20_1792.jpg,8.46E-05,0.99467754,0.005092894,0.000144979,Testing
1793,221_repeat_2_1125_265_175.JPG,1125_SV_W_V_WD_20_1793.jpg,1.45E-05,0.9916027,0.008088025,0.000294869,Testing
1794,221_repeat_2_1125_922_601.JPG,1125_SV_W_V_G_0_1794.jpg,0.000531144,0.76379156,0.18306625,0.052611124,Testing
1795,221_repeat_2_1125_1441_1069.JPG,1125_SV_W_V_G_0_1795.jpg,3.01E-05,0.9985998,0.001350953,1.91E-05,Training
1796,221_repeat_2_1125_2500_1523.JPG,1125_SV_W_F_G_0_1796.jpg,5.06E-05,0.031104244,0.87595004,0.09289517,Training
1797,221_repeat_2_1125_3253_2089.JPG,1125_SV_W_F_WD_20_1797.jpg,8.76E-05,0.011091664,0.7914003,0.19742039,Training
1798,221_repeat_2_1125_3353_2166.JPG,1125_SV_W_M_WD_20_1798.jpg,8.99E-05,0.003337258,0.16230999,0.8342629,Training
1799,221_repeat_2_1125_4112_2686.JPG,1125_SV_W_M_WD_40_1799.jpg,0.000325187,0.06265532,0.5714503,0.36556917,Training
1800,221_repeat_2_1125_4120_2696.JPG,1125_SV_W_M_DR_20_1800.jpg,8.03E-05,0.011735164,0.5825385,0.40564606,Training
1801,221_repeat_2_1125_4694_3069.JPG,1125_SV_W_M_DR_30_1801.jpg,9.46E-05,0.00017739,0.020745091,0.97898304,Training
1802,221_repeat_2_1125_5168_3490.JPG,1125_SV_W_M_DR_20_1802.jpg,0.000494989,0.047581293,0.36885527,0.58306843,Testing
1803,221_repeat_2_1125_5229_3578.JPG,1125_SV_W_M_DR_20_1803.jpg,6.83E-05,0.0028263,0.35348174,0.64362365,Testing
1804,221_repeat_2_1125_5524_3903.JPG,1125_SV_W_M_WD_30_1804.jpg,0.000193607,0.42446017,0.39597076,0.17937551,Training
1805,235_repeat_2_1126_267_180.JPG,1126_SV_W_V_G_0_1805.jpg,1.86E-05,0.9949921,0.004731321,0.000258072,Training
1806,235_repeat_2_1126_270_185.JPG,1126_SV_W_V_WD_10_1806.jpg,2.01E-05,0.99939585,0.00052468,5.93E-05,Testing
1807,235_repeat_2_1126_334_236.JPG,1126_SV_W_V_G_0_1807.jpg,0.000239565,0.99418867,0.004003412,0.001568405,Training
1808,208_initial_1_1129_1129.JPG,1129_SV_W_V_WD_20_1808.jpg,0.000146659,0.99806005,0.001738702,5.45E-05,Testing
1809,208_repeat_2_1129_525_383.JPG,1129_SV_W_V_WD_20_1809.jpg,4.01E-05,0.99752253,0.002317014,0.000120341,Training
1810,208_repeat_2_1129_1020_697.JPG,1129_SV_W_V_WD_20_1810.jpg,0.001313275,0.996316,0.001862013,0.000508807,Testing
1811,208_repeat_2_1129_1604_1190.JPG,1129_SV_W_V_WD_20_1811.jpg,0.000128488,0.14022976,0.787764,0.07187783,Training
1812,208_repeat_2_1129_2616_1643.JPG,1129_SV_W_V_WD_20_1812.jpg,0.000774597,0.74384016,0.19357376,0.061811555,Testing
1813,208_repeat_2_1129_3259_2098.JPG,1129_SV_W_M_DR_10_1813.jpg,0.00021016,0.00647812,0.70175767,0.291554,Training
1814,208_repeat_2_1129_4113_2687.JPG,1129_SV_W_M_WD_20_1814.jpg,0.000361952,0.000871528,0.48445922,0.5143073,Testing
1815,208_repeat_2_1129_4817_3192.JPG,1129_SV_W_M_DR_10_1815.jpg,2.68E-05,0.000603227,0.22139706,0.777973,Training
1816,208_repeat_2_1129_5318_3679.JPG,1129_SV_W_M_DR_20_1816.jpg,4.67E-05,0.000342066,0.036840197,0.96277094,Testing
1817,208_repeat_2_1129_5764_4138.JPG,1129_SV_W_M_DR_30_1817.jpg,5.50E-05,0.001574157,0.19167525,0.8066956,Training
1818,208_initial_1_1130_1130.JPG,1130_SV_W_V_G_0_1818.jpg,0.000127013,0.99868256,0.001141717,4.87E-05,Testing
1819,208_repeat_2_1130_529_387.JPG,1130_SV_W_V_G_0_1819.jpg,1.03E-05,0.9980793,0.001719007,0.000191322,Training
1820,208_repeat_2_1130_1023_700.JPG,1130_SV_W_V_G_0_1820.jpg,7.77E-06,0.97766906,0.021933386,0.000389771,Training
1821,208_repeat_2_1130_2617_1645.JPG,1130_SV_W_F_G_0_1821.jpg,9.56E-06,0.81057405,0.18858288,0.000833524,Training
1822,208_repeat_2_1130_3272_2114.JPG,1130_SV_W_F_WD_10_1822.jpg,0.000118519,0.005267869,0.788911,0.20570266,Training
1823,208_repeat_2_1130_4115_2689.JPG,1130_SV_W_M_G_0_1823.jpg,9.87E-05,0.016544506,0.75700885,0.22634798,Testing
1824,208_repeat_2_1130_4820_3195.JPG,1130_SV_W_F_WD_20_1824.jpg,0.000251433,0.2441989,0.30498213,0.45056754,Testing
1825,208_repeat_2_1130_5319_3680.JPG,1130_SV_W_F_G_0_1825.jpg,0.000173783,0.009234156,0.17955908,0.811033,Testing
1826,208_repeat_2_1130_5765_4139.JPG,1130_SV_W_M_DR_30_1826.jpg,3.13E-05,0.000118805,0.039034195,0.9608158,Training
1827,149_repeat_2_1134_2588_1603.JPG,1134_SV_W_V_WD_10_1827.jpg,0.000220052,0.9480007,0.047885828,0.003893393,Testing
1828,149_repeat_2_1134_3369_2188.JPG,1134_SV_W_V_PS_20_1828.jpg,5.82E-06,0.024011103,0.9646825,0.011300562,Testing
1829,149_repeat_2_1134_4686_3060.JPG,1134_SV_W_M_G_0_1829.jpg,0.004673836,0.043070756,0.11121546,0.84103996,Testing
1830,149_repeat_2_1134_5512_3891.JPG,1134_SV_W_M_G_0_1830.jpg,0.000149184,0.001050175,0.8564032,0.14239745,Training
1831,149_repeat_2_1134_5957_4301.JPG,1134_SV_W_M_DR_20_1831.jpg,3.06E-05,0.000107434,0.030925265,0.9689367,Training
1832,146_initial_1_1136_1136.JPG,1136_SV_W_V_WD_10_1832.jpg,2.68E-06,0.8698997,0.12945995,0.000637687,Training
1833,146_repeat_2_1136_2405_1442.JPG,1136_SV_W_F_WD_20_1833.jpg,0.000118538,0.070364326,0.8823333,0.047183808,Training
1834,146_repeat_2_1136_3053_1923.JPG,1136_SV_W_F_G_0_1834.jpg,5.51E-05,0.010437647,0.95715994,0.03234732,Testing
1835,146_repeat_2_1136_5334_3697.JPG,1136_SV_W_M_DR_10_1835.jpg,3.26E-05,0.000124258,0.03998352,0.95985967,Training
1836,167_repeat_2_1137_957_617.JPG,1137_SV_W_V_WD_10_1836.jpg,9.39E-06,0.8494862,0.13301387,0.017490553,Training
1837,167_repeat_2_1137_2570_1578.JPG,1137_SV_W_F_G_0_1837.jpg,0.00027022,0.2424971,0.7185486,0.038684007,Testing
1838,167_repeat_2_1137_4026_2595.JPG,1137_SV_W_F_G_0_1838.jpg,0.000223735,0.014104516,0.48097822,0.5046935,Testing
1839,167_repeat_2_1137_4680_3050.JPG,1137_SV_W_F_G_0_1839.jpg,9.97E-06,0.9352273,0.06360391,0.001158887,Testing
1840,167_repeat_2_1137_5112_3441.JPG,1137_SV_W_M_G_0_1840.jpg,1.11E-05,0.000376572,0.07964697,0.9199653,Training
1841,167_repeat_2_1137_5587_3928.JPG,1137_SV_W_M_DR_80_1841.jpg,7.78E-06,6.10E-06,0.024171427,0.97581476,Testing
1842,146_initial_1_1142_1142.JPG,1142_SV_W_V_WD_10_1842.jpg,2.04E-05,0.993008,0.006613254,0.000358248,Training
1843,146_repeat_2_1142_2409_1444.JPG,1142_SV_W_F_G_0_1843.jpg,1.40E-05,0.000817521,0.98826385,0.01090458,Testing
1844,146_repeat_2_1142_3055_1925.JPG,1142_SV_W_F_G_0_1844.jpg,0.000223823,0.14463979,0.7409322,0.11420422,Testing
1845,146_repeat_2_1142_3071_1928.JPG,1142_SV_W_F_WD_20_1845.jpg,0.00013785,0.009984877,0.9354131,0.054464083,Testing
1846,146_repeat_2_1142_3931_2505.JPG,1142_SV_W_F_WD_20_1846.jpg,1.32E-05,0.000282591,0.53467345,0.46503076,Training
1847,146_repeat_2_1142_4575_2963.JPG,1142_SV_W_M_G_0_1847.jpg,2.55E-05,3.31E-05,0.14081182,0.8591295,Testing
1848,146_repeat_2_1142_5335_3698.JPG,1142_SV_W_M_DR_10_1848.jpg,1.66E-05,7.35E-05,0.07445939,0.9254505,Training
1849,234_initial_1_1153_1153.JPG,1153_SV_W_S_G_0_1849.jpg,0.66041976,0.33893457,0.000567729,7.80E-05,Testing
1850,234_repeat_2_1153_1316_1022.JPG,1153_SV_W_V_G_0_1850.jpg,2.91E-05,0.9968964,0.003028672,4.58E-05,Training
1851,234_repeat_2_1153_2503_1525.JPG,1153_SV_W_V_G_0_1851.jpg,2.41E-05,0.9741693,0.024891345,0.000915155,Testing
1852,234_repeat_2_1153_2913_1874.JPG,1153_SV_W_V_G_0_1852.jpg,4.43E-06,0.9970229,0.00291608,5.66E-05,Testing
1853,234_repeat_2_1153_3630_2373.JPG,1153_SV_W_V_G_0_1853.jpg,6.49E-06,0.10502455,0.892922,0.002047069,Training
1854,234_repeat_2_1153_4466_2937.JPG,1153_SV_W_F_G_0_1854.jpg,1.35E-05,0.00104012,0.978467,0.020479362,Testing
1855,234_repeat_2_1153_4991_3358.JPG,1153_SV_W_F_G_0_1855.jpg,6.71E-05,0.00207035,0.7645244,0.2333381,Training
1856,234_repeat_2_1153_5451_3834.JPG,1153_SV_W_F_G_0_1856.jpg,1.60E-05,0.000782041,0.62578887,0.37341306,Training
1857,234_repeat_2_1153_5840_4221.JPG,1153_SV_W_M_G_0_1857.jpg,1.10E-05,1.23E-05,0.08144469,0.91853195,Testing
1858,234_repeat_2_1153_6138_4500.JPG,1153_SV_W_F_G_0_1858.jpg,8.51E-06,0.000600603,0.5074145,0.49197635,Training
1859,234_repeat_2_1153_6335_4708.JPG,1153_SV_W_M_DR_30_1859.jpg,0.000149255,0.001903654,0.32329687,0.67465025,Testing
1860,234_repeat_2_1153_6383_4754.JPG,1153_SV_W_M_DR_40_1860.jpg,0.000182274,0.02809267,0.06250901,0.9092161,Testing
1861,234_repeat_2_1153_6403_4769.JPG,1153_SV_W_M_DR_40_1861.jpg,7.64E-05,0.016839981,0.020302959,0.9627806,Training
1862,220_initial_1_1155_1155.JPG,1155_SV_W_V_WD_20_1862.jpg,0.001612335,0.99683136,0.000698846,0.000857522,Testing
1863,220_repeat_2_1155_1509_1097.JPG,1155_SV_W_V_WD_10_1863.jpg,3.13E-06,0.99793905,0.002015049,4.28E-05,Testing
1864,220_repeat_2_1155_2771_1739.JPG,1155_SV_W_V_WD_30_1864.jpg,0.000174601,0.9851579,0.010646343,0.004021037,Testing
1865,220_repeat_2_1155_3197_2018.JPG,1155_SV_W_V_G_0_1865.jpg,4.01E-05,0.90190405,0.09710505,0.000950763,Training
1866,220_repeat_2_1155_4012_2580.JPG,1155_SV_W_V_G_0_1866.jpg,0.000423241,0.497381,0.3769683,0.12522747,Training
1867,220_repeat_2_1155_4751_3120.JPG,1155_SV_W_F_G_0_1867.jpg,0.002447964,5.66E-05,0.021116689,0.9763788,Testing
1868,220_repeat_2_1155_5175_3497.JPG,1155_SV_W_F_G_0_1868.jpg,2.59E-05,0.000180967,0.95598775,0.04380541,Testing
1869,220_repeat_2_1155_5578_3916.JPG,1155_SV_W_F_G_0_1869.jpg,1.51E-06,1.72E-05,0.97165406,0.028327323,Training
1870,190_initial_1_1158_1158.JPG,1158_SV_W_V_G_0_1870.jpg,0.001288373,0.9919556,0.00503832,0.001717843,Testing
1871,190_repeat_2_1158_41_60.JPG,1158_SV_W_V_G_0_1871.jpg,2.62E-06,0.99979264,0.000191476,1.33E-05,Testing
1872,190_repeat_2_1158_4150_2730.JPG,1158_SV_W_M_G_0_1872.jpg,0.000212357,0.001448819,0.34892485,0.6494139,Testing
1873,190_repeat_2_1158_4887_3259.JPG,1158_SV_W_M_DR_10_1873.jpg,4.69E-06,7.51E-05,0.87763894,0.12228122,Testing
1874,190_repeat_2_1158_4898_3273.JPG,1158_SV_W_M_DR_10_1874.jpg,3.58E-05,0.000283141,0.7895764,0.21010461,Testing
1875,190_repeat_2_1158_5648_4021.JPG,1158_SV_W_M_DR_40_1875.jpg,0.003136841,8.00E-05,0.006015009,0.99076813,Training
1876,190_repeat_2_1158_5965_4323.JPG,1158_SV_W_M_DR_60_1876.jpg,2.22E-05,5.89E-05,0.01855832,0.9813607,Testing
1877,190_repeat_2_1158_6186_4549.JPG,1158_SV_W_M_DR_70_1877.jpg,4.93E-05,0.000146336,0.03611564,0.96368873,Training
1878,228_initial_1_1160_1160.JPG,1160_SV_W_V_G_0_1878.jpg,0.000168535,0.99975353,7.66E-05,1.31E-06,Training
1879,228_repeat_2_1160_289_200.JPG,1160_SV_W_V_G_0_1879.jpg,4.65E-06,0.9956619,0.004289697,4.38E-05,Training
1880,228_repeat_2_1160_326_229.JPG,1160_SV_W_V_G_0_1880.jpg,4.40E-05,0.9952473,0.003793896,0.000914837,Testing
1881,228_repeat_2_1160_328_230.JPG,1160_SV_W_V_G_0_1881.jpg,3.96E-05,0.99953425,0.000368972,5.72E-05,Training
1882,228_repeat_2_1160_337_241.JPG,1160_SV_W_V_G_0_1882.jpg,4.00E-06,0.9999337,5.83E-05,3.96E-06,Testing
1883,228_repeat_2_1160_355_252.JPG,1160_SV_W_V_G_0_1883.jpg,5.26E-06,0.99862766,0.001353676,1.35E-05,Training
1884,228_repeat_2_1160_356_253.JPG,1160_SV_W_V_G_0_1884.jpg,2.81E-06,0.9989219,0.001060059,1.53E-05,Testing
1885,228_repeat_2_1160_361_264.JPG,1160_SV_W_V_G_0_1885.jpg,1.02E-06,0.99931216,0.000649618,3.71E-05,Training
1886,228_repeat_2_1160_466_325.JPG,1160_SV_W_V_G_0_1886.jpg,2.54E-06,0.997165,0.002222896,0.000609511,Testing
1887,228_repeat_2_1160_493_361.JPG,1160_SV_W_V_G_0_1887.jpg,5.75E-05,0.9969729,0.002776324,0.000193338,Testing
1888,228_repeat_2_1160_861_524.JPG,1160_SV_W_V_G_0_1888.jpg,6.15E-06,0.9990055,0.000974743,1.35E-05,Training
1889,228_repeat_2_1160_862_525.JPG,1160_SV_W_V_G_0_1889.jpg,8.46E-07,0.9998265,0.000166408,6.30E-06,Training
1890,228_repeat_2_1160_1049_731.JPG,1160_SV_W_V_G_0_1890.jpg,0.000188789,0.9989544,0.000734537,0.000122254,Testing
1891,228_repeat_2_1160_1554_1138.JPG,1160_SV_W_V_G_0_1891.jpg,2.06E-06,0.99896955,0.000880855,0.00014753,Testing
1892,228_repeat_2_1160_1618_1205.JPG,1160_SV_W_V_G_0_1892.jpg,6.84E-06,0.44401062,0.5514099,0.004572576,Testing
1893,228_repeat_2_1160_2557_1572.JPG,1160_SV_W_F_G_0_1893.jpg,6.67E-05,0.030592902,0.96004736,0.00929293,Training
1894,228_repeat_2_1160_3200_2021.JPG,1160_SV_W_F_G_0_1894.jpg,2.89E-05,0.000391187,0.980591,0.018989032,Testing
1895,228_repeat_2_1160_3769_2428.JPG,1160_SV_W_F_G_0_1895.jpg,9.55E-06,3.08E-05,0.99152666,0.008433061,Testing
1896,228_repeat_2_1160_4570_2957.JPG,1160_SV_W_F_G_0_1896.jpg,4.30E-05,0.000831002,0.9940432,0.005082751,Testing
1897,228_repeat_2_1160_4998_3366.JPG,1160_SV_W_F_G_0_1897.jpg,2.19E-05,9.33E-06,0.9823658,0.017602973,Training
1898,228_repeat_2_1160_5465_3849.JPG,1160_SV_W_M_G_0_1898.jpg,9.14E-05,1.61E-05,0.22069503,0.7791976,Testing
1899,228_repeat_2_1160_5937_4280.JPG,1160_SV_W_M_G_0_1899.jpg,4.70E-05,1.69E-05,0.8516002,0.14833577,Testing
1900,228_repeat_2_1160_6145_4506.JPG,1160_SV_W_M_DR_10_1900.jpg,6.61E-05,6.43E-05,0.02950934,0.97036034,Training
1901,228_repeat_2_1160_6270_4636.JPG,1160_SV_W_M_DR_40_1901.jpg,2.31E-06,4.84E-07,0.002991703,0.9970054,Training
1902,180_repeat_2_1166_2063_1359.JPG,1166_SV_W_F_WD_40_1902.jpg,0.000179292,0.40530387,0.5829987,0.011518138,Training
1903,180_repeat_2_1166_2887_1847.JPG,1166_SV_W_F_WD_50_1903.jpg,0.000839826,0.63110554,0.2684063,0.09964836,Training
