S.No,filename,Site_id,X,Y,Height,Width,View,Zoom,Rotate,Stage,Damage,Extent,New_name
835,182_repeat_2_2162_4226_2817.JPG,2162,51,122,512,319,SV,W,N,V,DR,50,2162_SV_W_V_DR_50_835.jpg
836,182_repeat_2_2162_4893_3267.JPG,2162,31,276,471,165,SV,W,N,V,DR,50,2162_SV_W_V_DR_50_836.jpg
837,192_repeat_2_2190_1621_1208.JPG,2190,19,284,598,168,SV,W,N,V,G,0,2190_SV_W_V_G_0_837.jpg
838,192_repeat_2_2190_5155_3476.JPG,2190,48,48,545,391,SV,W,N,V,DS,20,2190_SV_W_V_DS_20_838.jpg
839,192_repeat_2_2190_5603_3948.JPG,2190,7,6,616,432,SV,W,N,F,DS,20,2190_SV_W_F_DS_20_839.jpg
840,192_repeat_2_2190_5944_4289.JPG,2190,29,20,591,428,SV,W,N,F,DS,10,2190_SV_W_F_DS_10_840.jpg
841,192_repeat_2_2190_5945_4290.JPG,2190,1,38,614,396,SV,W,N,M,ND,20,2190_SV_W_M_ND_20_841.jpg
842,192_repeat_2_2190_6003_4363.JPG,2190,61,30,526,400,SV,W,N,M,DS,20,2190_SV_W_M_DS_20_842.jpg
843,192_repeat_2_2190_6217_4583.JPG,2190,14,28,614,413,SV,W,N,M,ND,20,2190_SV_W_M_ND_20_843.jpg
844,192_repeat_2_2192_3186_2005.JPG,2192,34,174,585,265,SV,W,N,V,G,0,2192_SV_W_V_G_0_844.jpg
845,192_repeat_2_2192_3195_2016.JPG,2192,19,207,599,238,SV,W,N,V,G,0,2192_SV_W_V_G_0_845.jpg
846,192_repeat_2_2192_3199_2020.JPG,2192,19,138,606,298,SV,W,N,V,PS,10,2192_SV_W_V_PS_10_846.jpg
847,192_repeat_2_2192_3966_2544.JPG,2192,13,21,605,425,SV,W,N,F,DS,10,2192_SV_W_F_DS_10_847.jpg
848,192_repeat_2_2192_4666_3033.JPG,2192,21,12,582,427,SV,W,N,F,DS,20,2192_SV_W_F_DS_20_848.jpg
849,192_repeat_2_2192_4730_3097.JPG,2192,39,2,578,450,SV,W,N,F,DS,20,2192_SV_W_F_DS_20_849.jpg
850,192_repeat_2_2192_5153_3474.JPG,2192,31,91,602,353,SV,W,N,M,DS,10,2192_SV_W_M_DS_10_850.jpg
851,192_repeat_2_2192_5593_3937.JPG,2192,28,14,585,419,SV,W,N,M,DS,10,2192_SV_W_M_DS_10_851.jpg
852,192_repeat_2_2192_6214_4580.JPG,2192,27,20,596,419,SV,W,N,M,ND,20,2192_SV_W_M_ND_20_852.jpg
853,192_repeat_2_2192_6215_4581.JPG,2192,42,11,574,435,SV,W,N,M,ND,20,2192_SV_W_M_ND_20_853.jpg
854,192_repeat_2_2192_6216_4582.JPG,2192,25,36,584,407,SV,W,N,M,ND,30,2192_SV_W_M_ND_30_854.jpg
855,142_initial_1_2205_2205.JPG,2205,15,142,616,300,SV,W,N,V,WD,20,2205_SV_W_V_WD_20_855.jpg
856,142_repeat_2_2205_1339_1057.JPG,2205,37,135,590,305,SV,W,N,V,WD,20,2205_SV_W_V_WD_20_856.jpg
857,142_repeat_2_2205_5294_3660.JPG,2205,28,78,589,359,SV,W,N,M,DR,50,2205_SV_W_M_DR_50_857.jpg
858,142_repeat_2_2205_5332_3695.JPG,2205,0,39,633,411,SV,W,N,M,DR,50,2205_SV_W_M_DR_50_858.jpg
859,142_initial_1_2207_2207.JPG,2207,15,129,621,315,SV,W,N,V,WD,10,2207_SV_W_V_WD_10_859.jpg
860,142_repeat_2_2207_1342_1061.JPG,2207,3,48,627,380,SV,W,N,F,WD,30,2207_SV_W_F_WD_30_860.jpg
861,142_repeat_2_2207_3335_2142.JPG,2207,20,162,605,288,SV,W,N,M,DR,30,2207_SV_W_M_DR_30_861.jpg
862,142_repeat_2_2207_3636_2379.JPG,2207,11,15,526,419,SV,W,N,F,G,0,2207_SV_W_F_G_0_862.jpg
863,142_repeat_2_2207_5295_3662.JPG,2207,11,91,572,346,SV,W,N,M,DR,60,2207_SV_W_M_DR_60_863.jpg
864,87_initial_1_2209_2209.JPG,2209,17,194,604,256,SV,W,N,V,G,0,2209_SV_W_V_G_0_864.jpg
865,87_repeat_2_2209_849_520.JPG,2209,2,118,624,322,SV,W,N,V,G,0,2209_SV_W_V_G_0_865.jpg
866,87_repeat_2_2209_1709_1279.JPG,2209,17,16,567,426,SV,W,N,F,G,0,2209_SV_W_F_G_0_866.jpg
867,87_repeat_2_2209_2795_1769.JPG,2209,11,40,609,395,SV,W,N,F,G,0,2209_SV_W_F_G_0_867.jpg
868,87_repeat_2_2209_2797_1771.JPG,2209,17,12,610,428,SV,W,N,F,G,0,2209_SV_W_F_G_0_868.jpg
869,87_repeat_2_2209_3501_2246.JPG,2209,11,18,621,424,SV,W,N,M,G,0,2209_SV_W_M_G_0_869.jpg
870,87_repeat_2_2209_4189_2769.JPG,2209,19,4,587,438,SV,W,N,F,G,0,2209_SV_W_F_G_0_870.jpg
871,87_repeat_2_2209_4868_3243.JPG,2209,7,19,628,423,SV,W,N,F,DS,10,2209_SV_W_F_DS_10_871.jpg
872,87_repeat_2_2209_5362_3734.JPG,2209,15,36,624,416,SV,W,N,M,DS,20,2209_SV_W_M_DS_20_872.jpg
873,87_repeat_2_2209_5770_4144.JPG,2209,13,32,613,414,SV,W,N,M,DS,10,2209_SV_W_M_DS_10_873.jpg
874,87_repeat_2_2209_6050_4412.JPG,2209,14,24,591,426,SV,W,N,M,DS,30,2209_SV_W_M_DS_30_874.jpg
875,87_initial_1_2211_2211.JPG,2211,17,153,606,289,SV,W,N,V,WD,20,2211_SV_W_V_WD_20_875.jpg
876,87_repeat_2_2211_848_519.JPG,2211,18,166,590,281,SV,W,N,V,WD,10,2211_SV_W_V_WD_10_876.jpg
877,87_repeat_2_2211_1708_1278.JPG,2211,16,126,612,317,SV,W,N,V,G,0,2211_SV_W_V_G_0_877.jpg
878,87_repeat_2_2211_2794_1768.JPG,2211,24,65,596,380,SV,W,N,F,G,0,2211_SV_W_F_G_0_878.jpg
879,87_repeat_2_2211_3499_2244.JPG,2211,19,37,596,368,SV,W,N,F,G,0,2211_SV_W_F_G_0_879.jpg
880,87_repeat_2_2211_4187_2767.JPG,2211,4,38,584,397,SV,W,N,F,G,0,2211_SV_W_F_G_0_880.jpg
881,87_repeat_2_2211_4866_3241.JPG,2211,21,21,492,411,SV,W,N,F,G,0,2211_SV_W_F_G_0_881.jpg
882,87_repeat_2_2211_5359_3730.JPG,2211,3,24,498,414,SV,W,N,F,G,0,2211_SV_W_F_G_0_882.jpg
883,87_repeat_2_2211_5768_4142.JPG,2211,3,58,528,378,SV,W,N,M,G,0,2211_SV_W_M_G_0_883.jpg
884,87_initial_1_2227_2227.JPG,2227,9,119,609,326,SV,W,N,V,WD,20,2227_SV_W_V_WD_20_884.jpg
885,87_repeat_2_2227_850_521.JPG,2227,25,126,554,322,SV,W,N,V,WD,10,2227_SV_W_V_WD_10_885.jpg
886,87_repeat_2_2227_1707_1277.JPG,2227,1,112,623,337,SV,W,N,V,G,0,2227_SV_W_V_G_0_886.jpg
887,87_repeat_2_2227_2796_1770.JPG,2227,22,65,602,381,SV,W,N,F,G,0,2227_SV_W_F_G_0_887.jpg
888,87_repeat_2_2227_3500_2245.JPG,2227,21,16,616,429,SV,W,N,F,G,0,2227_SV_W_F_G_0_888.jpg
889,87_repeat_2_2227_4188_2768.JPG,2227,31,14,570,414,SV,W,N,F,G,0,2227_SV_W_F_G_0_889.jpg
890,87_repeat_2_2227_4867_3242.JPG,2227,30,26,577,401,SV,W,N,F,G,0,2227_SV_W_F_G_0_890.jpg
891,87_repeat_2_2227_5361_3733.JPG,2227,36,17,585,411,SV,W,N,F,G,0,2227_SV_W_F_G_0_891.jpg
892,87_repeat_2_2227_6049_4411.JPG,2227,7,10,628,392,SV,W,N,M,DR,30,2227_SV_W_M_DR_30_892.jpg
893,223_initial_1_2230_2230.JPG,2230,37,190,596,257,SV,W,N,V,G,0,2230_SV_W_V_G_0_893.jpg
894,223_repeat_2_2230_1256_960.JPG,2230,22,172,603,272,SV,W,N,V,WD,10,2230_SV_W_V_WD_10_894.jpg
895,223_repeat_2_2230_1962_1347.JPG,2230,13,100,621,331,SV,W,N,V,WD,20,2230_SV_W_V_WD_20_895.jpg
896,223_repeat_2_2230_1963_1348.JPG,2230,15,160,601,257,SV,W,N,V,G,0,2230_SV_W_V_G_0_896.jpg
897,223_repeat_2_2230_2561_1574.JPG,2230,1,105,625,315,SV,W,N,V,G,0,2230_SV_W_V_G_0_897.jpg
898,223_repeat_2_2230_2562_1575.JPG,2230,14,162,619,242,SV,W,N,V,G,0,2230_SV_W_V_G_0_898.jpg
899,223_repeat_2_2230_3051_1921.JPG,2230,7,106,630,304,SV,W,N,V,WD,10,2230_SV_W_V_WD_10_899.jpg
900,223_repeat_2_2230_3110_1943.JPG,2230,8,119,622,309,SV,W,N,V,WD,10,2230_SV_W_V_WD_10_900.jpg
901,223_repeat_2_2230_3596_2340.JPG,2230,12,66,597,342,SV,W,N,F,G,0,2230_SV_W_F_G_0_901.jpg
902,223_repeat_2_2230_3597_2341.JPG,2230,19,20,606,404,SV,W,N,F,G,0,2230_SV_W_F_G_0_902.jpg
903,223_repeat_2_2230_3599_2343.JPG,2230,19,34,599,383,SV,W,N,F,G,0,2230_SV_W_F_G_0_903.jpg
904,223_repeat_2_2230_5814_4195.JPG,2230,29,16,592,317,SV,W,N,F,G,0,2230_SV_W_F_G_0_904.jpg
905,223_repeat_2_2230_6190_4554.JPG,2230,18,12,593,389,SV,W,N,F,WD,10,2230_SV_W_F_WD_10_905.jpg
906,126_initial_1_2248_2248.JPG,2248,35,242,477,204,SV,W,N,V,WD,10,2248_SV_W_V_WD_10_906.jpg
907,126_repeat_2_2248_2800_1773.JPG,2248,16,73,607,374,SV,W,N,F,G,0,2248_SV_W_F_G_0_907.jpg
908,126_repeat_2_2248_2882_1842.JPG,2248,6,136,607,301,SV,W,N,F,WD,10,2248_SV_W_F_WD_10_908.jpg
909,126_repeat_2_2248_3568_2317.JPG,2248,29,78,590,350,SV,W,N,M,ND,10,2248_SV_W_M_ND_10_909.jpg
910,126_repeat_2_2248_4263_2843.JPG,2248,28,44,581,378,SV,W,N,M,WD,20,2248_SV_W_M_WD_20_910.jpg
911,126_repeat_2_2248_5336_3699.JPG,2248,79,98,537,344,SV,W,N,M,WD,20,2248_SV_W_M_WD_20_911.jpg
912,126_repeat_2_2248_6201_4565.JPG,2248,13,146,536,285,SV,W,N,M,DR,40,2248_SV_W_M_DR_40_912.jpg
913,197_initial_1_2249_2249.JPG,2249,13,158,616,290,SV,W,N,V,G,0,2249_SV_W_V_G_0_913.jpg
914,197_repeat_2_2249_1016_689.JPG,2249,30,149,588,279,SV,W,N,F,G,0,2249_SV_W_F_G_0_914.jpg
915,197_repeat_2_2249_1330_1043.JPG,2249,31,144,605,288,SV,W,N,F,G,0,2249_SV_W_F_G_0_915.jpg
916,197_repeat_2_2249_1695_1265.JPG,2249,19,148,612,271,SV,W,N,F,G,0,2249_SV_W_F_G_0_916.jpg
917,197_repeat_2_2249_2802_1776.JPG,2249,71,60,498,382,SV,W,N,F,G,0,2249_SV_W_F_G_0_917.jpg
918,197_repeat_2_2249_3146_1976.JPG,2249,19,128,618,308,SV,W,N,F,G,0,2249_SV_W_F_G_0_918.jpg
919,197_repeat_2_2249_5746_4119.JPG,2249,23,78,600,373,SV,W,N,M,ND,20,2249_SV_W_M_ND_20_919.jpg
920,197_repeat_2_2249_5747_4120.JPG,2249,4,48,605,393,SV,W,N,M,ND,20,2249_SV_W_M_ND_20_920.jpg
921,197_initial_1_2251_2251.JPG,2251,15,178,605,260,SV,W,N,V,G,0,2251_SV_W_V_G_0_921.jpg
922,197_repeat_2_2251_1332_1048.JPG,2251,16,36,569,383,SV,W,N,F,G,0,2251_SV_W_F_G_0_922.jpg
923,197_repeat_2_2251_2373_1403.JPG,2251,12,169,612,269,SV,W,N,F,G,0,2251_SV_W_F_G_0_923.jpg
924,197_repeat_2_2251_2801_1774.JPG,2251,30,110,601,322,SV,W,N,M,G,0,2251_SV_W_M_G_0_924.jpg
925,116_repeat_2_2253_2387_1421.JPG,2253,31,87,590,346,SV,W,N,F,WD,10,2253_SV_W_F_WD_10_925.jpg
926,116_repeat_2_2253_2878_1838.JPG,2253,36,46,577,384,SV,W,N,M,WD,10,2253_SV_W_M_WD_10_926.jpg
927,116_repeat_2_2253_3565_2314.JPG,2253,11,12,612,432,SV,W,N,M,G,0,2253_SV_W_M_G_0_927.jpg
928,116_repeat_2_2253_4990_3357.JPG,2253,20,26,602,420,SV,W,N,F,G,0,2253_SV_W_F_G_0_928.jpg
929,23_initial_1_2260_2260.JPG,2260,25,182,594,266,SV,W,N,V,WD,10,2260_SV_W_V_WD_10_929.jpg
930,23_repeat_2_2260_1164_867.JPG,2260,53,180,556,265,SV,W,N,V,WD,10,2260_SV_W_V_WD_10_930.jpg
931,23_repeat_2_2260_1752_1308.JPG,2260,57,168,567,281,SV,W,N,V,WD,20,2260_SV_W_V_WD_20_931.jpg
932,23_repeat_2_2260_2670_1661.JPG,2260,39,206,582,243,SV,W,N,V,WD,20,2260_SV_W_V_WD_20_932.jpg
933,23_repeat_2_2260_2799_1772.JPG,2260,37,150,592,300,SV,W,N,V,WD,30,2260_SV_W_V_WD_30_933.jpg
934,23_repeat_2_2260_3484_2228.JPG,2260,22,148,595,298,SV,W,N,V,WD,20,2260_SV_W_V_WD_20_934.jpg
935,23_repeat_2_2260_3620_2364.JPG,2260,27,153,590,296,SV,W,N,V,WD,30,2260_SV_W_V_WD_30_935.jpg
936,23_repeat_2_2260_4185_2765.JPG,2260,31,146,604,298,SV,W,N,V,WD,30,2260_SV_W_V_WD_30_936.jpg
937,23_repeat_2_2260_4433_2902.JPG,2260,23,126,603,319,SV,W,N,V,PS,10,2260_SV_W_V_PS_10_937.jpg
938,23_repeat_2_2260_4723_3095.JPG,2260,15,138,610,308,SV,W,N,V,PS,10,2260_SV_W_V_PS_10_938.jpg
939,23_repeat_2_2260_4865_3240.JPG,2260,14,163,612,287,SV,W,N,V,PS,10,2260_SV_W_V_PS_10_939.jpg
940,23_repeat_2_2260_4969_3343.JPG,2260,23,150,616,303,SV,W,N,V,PS,10,2260_SV_W_V_PS_10_940.jpg
941,23_repeat_2_2260_5302_3669.JPG,2260,19,147,614,301,SV,W,N,V,PS,10,2260_SV_W_V_PS_10_941.jpg
942,23_repeat_2_2260_5699_4075.JPG,2260,14,13,597,405,SV,W,N,F,WD,20,2260_SV_W_F_WD_20_942.jpg
943,23_repeat_2_2260_5967_4325.JPG,2260,9,40,605,384,SV,W,N,F,WD,20,2260_SV_W_F_WD_20_943.jpg
944,23_repeat_2_2260_6161_4524.JPG,2260,7,27,617,355,SV,W,N,M,WD,10,2260_SV_W_M_WD_10_944.jpg
945,23_repeat_2_2260_6241_4609.JPG,2260,23,12,612,391,SV,W,N,M,WD,20,2260_SV_W_M_WD_20_945.jpg
946,23_repeat_2_2260_6307_4676.JPG,2260,15,49,606,371,SV,W,N,M,WD,20,2260_SV_W_M_WD_20_946.jpg
947,23_repeat_2_2260_6326_4699.JPG,2260,17,42,608,369,SV,W,N,F,WD,10,2260_SV_W_F_WD_10_947.jpg
948,23_repeat_2_2260_6349_4722.JPG,2260,15,86,613,340,SV,W,N,M,WD,20,2260_SV_W_M_WD_20_948.jpg
949,23_repeat_2_2260_6390_4756.JPG,2260,18,100,610,341,SV,W,N,M,DS,10,2260_SV_W_M_DS_10_949.jpg
950,23_repeat_2_2260_6398_4764.JPG,2260,7,87,614,356,SV,W,N,M,WD,20,2260_SV_W_M_WD_20_950.jpg
951,23_repeat_2_2260_6409_4775.JPG,2260,7,80,622,352,SV,W,N,M,DS,10,2260_SV_W_M_DS_10_951.jpg
952,160_repeat_2_2265_1209_915.JPG,2265,14,101,609,349,SV,W,N,F,WD,20,2265_SV_W_F_WD_20_952.jpg
953,160_repeat_2_2265_2477_1502.JPG,2265,7,73,603,372,SV,W,N,F,WD,20,2265_SV_W_F_WD_20_953.jpg
954,160_repeat_2_2265_3141_1970.JPG,2265,13,103,601,339,SV,W,N,M,WD,30,2265_SV_W_M_WD_30_954.jpg
955,160_repeat_2_2265_4194_2776.JPG,2265,15,118,605,319,SV,W,N,M,WD,20,2265_SV_W_M_WD_20_955.jpg
956,160_repeat_2_2265_5612_3960.JPG,2265,11,145,593,252,SV,W,N,M,DR,60,2265_SV_W_M_DR_60_956.jpg
957,164_initial_1_2267_2267.JPG,2267,21,198,608,248,SV,W,N,V,WD,30,2267_SV_W_V_WD_30_957.jpg
958,164_repeat_2_2267_1184_887.JPG,2267,32,190,580,254,SV,W,N,V,WD,20,2267_SV_W_V_WD_20_958.jpg
959,164_repeat_2_2267_1767_1317.JPG,2267,34,124,569,319,SV,W,N,F,G,0,2267_SV_W_F_G_0_959.jpg
960,164_repeat_2_2267_2823_1792.JPG,2267,17,61,589,357,SV,W,N,F,WD,10,2267_SV_W_F_WD_10_960.jpg
961,164_repeat_2_2267_2870_1831.JPG,2267,19,90,597,286,SV,W,N,F,WD,10,2267_SV_W_F_WD_10_961.jpg
962,164_repeat_2_2267_3540_2279.JPG,2267,11,122,619,264,SV,W,N,M,WD,20,2267_SV_W_M_WD_20_962.jpg
963,164_repeat_2_2267_4207_2794.JPG,2267,28,102,578,341,SV,W,N,M,DR,40,2267_SV_W_M_DR_40_963.jpg
964,164_repeat_2_2267_6220_4586.JPG,2267,93,142,498,230,SV,W,N,M,DR,60,2267_SV_W_M_DR_60_964.jpg
965,164_initial_1_2268_2268.JPG,2268,16,218,585,221,SV,W,N,V,WD,20,2268_SV_W_V_WD_20_965.jpg
966,164_repeat_2_2268_1185_889.JPG,2268,24,174,583,275,SV,W,N,V,G,0,2268_SV_W_V_G_0_966.jpg
967,164_repeat_2_2268_1771_1318.JPG,2268,8,180,621,262,SV,W,N,V,G,0,2268_SV_W_V_G_0_967.jpg
968,164_repeat_2_2268_2827_1796.JPG,2268,23,118,599,299,SV,W,N,F,WD,20,2268_SV_W_F_WD_20_968.jpg
969,164_repeat_2_2268_2871_1832.JPG,2268,8,105,594,339,SV,W,N,F,WD,20,2268_SV_W_F_WD_20_969.jpg
970,164_repeat_2_2268_3365_2180.JPG,2268,22,34,553,405,SV,W,N,F,WD,20,2268_SV_W_F_WD_20_970.jpg
971,164_repeat_2_2268_3541_2280.JPG,2268,23,48,585,334,SV,W,N,M,WD,20,2268_SV_W_M_WD_20_971.jpg
972,164_repeat_2_2268_4208_2796.JPG,2268,17,50,619,292,SV,W,N,M,WD,20,2268_SV_W_M_WD_20_972.jpg
973,164_repeat_2_2268_4901_3277.JPG,2268,44,59,568,362,SV,W,N,M,G,0,2268_SV_W_M_G_0_973.jpg
974,164_repeat_2_2268_5367_3742.JPG,2268,21,72,604,342,SV,W,N,M,WD,30,2268_SV_W_M_WD_30_974.jpg
975,164_repeat_2_2268_6073_4441.JPG,2268,23,114,601,320,SV,W,N,M,DR,60,2268_SV_W_M_DR_60_975.jpg
976,129_initial_1_2272_2272.JPG,2272,37,17,574,398,SV,W,N,F,G,0,2272_SV_W_F_G_0_976.jpg
977,129_repeat_2_2272_1033_716.JPG,2272,41,46,593,388,SV,W,N,M,G,0,2272_SV_W_M_G_0_977.jpg
978,129_repeat_2_2272_1706_1276.JPG,2272,75,22,472,400,SV,W,N,M,WD,10,2272_SV_W_M_WD_10_978.jpg
979,129_repeat_2_2272_2760_1731.JPG,2272,119,81,500,357,SV,W,N,M,WD,20,2272_SV_W_M_WD_20_979.jpg
980,129_repeat_2_2272_3410_2203.JPG,2272,197,129,424,319,SV,W,N,M,DR,40,2272_SV_W_M_DR_40_980.jpg
981,129_repeat_2_2272_4126_2702.JPG,2272,35,139,446,310,SV,W,N,M,DR,40,2272_SV_W_M_DR_40_981.jpg
982,171_initial_1_2291_2291.JPG,2291,33,36,571,425,SV,W,N,V,DR,10,2291_SV_W_V_DR_10_982.jpg
983,171_initial_1_2322_2322.JPG,2322,49,187,553,259,SV,W,N,F,DR,30,2322_SV_W_F_DR_30_983.jpg
984,171_repeat_2_2322_2983_1907.JPG,2322,99,120,528,277,SV,W,N,M,DR,80,2322_SV_W_M_DR_80_984.jpg
985,171_initial_1_2352_2352.JPG,2352,42,37,553,390,SV,W,N,F,DS,20,2352_SV_W_F_DS_20_985.jpg
986,171_repeat_2_2352_2111_1366.JPG,2352,204,167,431,289,SV,W,N,M,DR,90,2352_SV_W_M_DR_90_986.jpg
987,171_repeat_2_2352_3015_1911.JPG,2352,132,63,498,387,SV,W,N,M,DR,70,2352_SV_W_M_DR_70_987.jpg
988,143_initial_1_2358_2358.JPG,2358,19,198,611,248,SV,W,N,V,WD,20,2358_SV_W_V_WD_20_988.jpg
989,143_repeat_2_2358_967_637.JPG,2358,84,92,479,326,SV,W,N,F,WD,20,2358_SV_W_F_WD_20_989.jpg
990,143_repeat_2_2358_1641_1234.JPG,2358,45,105,527,333,SV,W,N,F,WD,20,2358_SV_W_F_WD_20_990.jpg
991,143_repeat_2_2358_2792_1766.JPG,2358,15,136,614,306,SV,W,N,F,ND,20,2358_SV_W_F_ND_20_991.jpg
992,143_repeat_2_2358_3482_2226.JPG,2358,19,123,619,303,SV,W,N,M,DR,30,2358_SV_W_M_DR_30_992.jpg
993,143_repeat_2_2358_4154_2735.JPG,2358,110,141,524,293,SV,W,N,M,ND,20,2358_SV_W_M_ND_20_993.jpg
994,143_repeat_2_2358_4830_3202.JPG,2358,20,122,597,315,SV,W,N,M,DR,40,2358_SV_W_M_DR_40_994.jpg
995,143_repeat_2_2358_5296_3663.JPG,2358,10,108,607,322,SV,W,N,M,DR,50,2358_SV_W_M_DR_50_995.jpg
996,143_repeat_2_2358_5725_4103.JPG,2358,17,100,606,294,SV,W,N,M,DR,50,2358_SV_W_M_DR_50_996.jpg
997,143_initial_1_2359_2359.JPG,2359,108,132,419,320,SV,W,N,F,WD,20,2359_SV_W_F_WD_20_997.jpg
998,143_repeat_2_2359_1642_1235.JPG,2359,151,46,456,387,SV,W,N,F,WD,10,2359_SV_W_F_WD_10_998.jpg
999,143_repeat_2_2359_2793_1767.JPG,2359,161,63,449,367,SV,W,N,M,WD,20,2359_SV_W_M_WD_20_999.jpg
1000,143_repeat_2_2359_3483_2227.JPG,2359,123,34,484,366,SV,W,N,M,ND,30,2359_SV_W_M_ND_30_1000.jpg
1001,143_repeat_2_2359_4155_2736.JPG,2359,103,53,514,379,SV,W,N,M,ND,20,2359_SV_W_M_ND_20_1001.jpg
1002,143_repeat_2_2359_4831_3203.JPG,2359,229,36,356,412,SV,W,N,M,ND,40,2359_SV_W_M_ND_40_1002.jpg
1003,72_initial_1_2368_2368.JPG,2368,11,96,605,344,SV,W,N,V,G,0,2368_SV_W_V_G_0_1003.jpg
1004,72_repeat_2_2368_1678_1253.JPG,2368,41,34,536,404,SV,W,N,F,G,0,2368_SV_W_F_G_0_1004.jpg
1005,72_repeat_2_2368_2754_1725.JPG,2368,35,61,577,363,SV,W,N,F,WD,20,2368_SV_W_F_WD_20_1005.jpg
1006,72_repeat_2_2368_3359_2172.JPG,2368,11,98,597,338,SV,W,N,F,WD,20,2368_SV_W_F_WD_20_1006.jpg
1007,72_repeat_2_2368_4069_2641.JPG,2368,33,35,595,395,SV,W,N,F,WD,10,2368_SV_W_F_WD_10_1007.jpg
1008,72_repeat_2_2368_4803_3174.JPG,2368,31,24,580,408,SV,W,N,F,WD,10,2368_SV_W_F_WD_10_1008.jpg
1009,72_repeat_2_2368_5262_3621.JPG,2368,17,102,552,332,SV,W,N,F,WD,10,2368_SV_W_F_WD_10_1009.jpg
1010,72_repeat_2_2368_5682_4055.JPG,2368,43,30,559,407,SV,W,N,F,WD,10,2368_SV_W_F_WD_10_1010.jpg
1011,206_initial_1_2369_2369.JPG,2369,15,213,621,229,SV,W,N,F,WD,20,2369_SV_W_F_WD_20_1011.jpg
1012,206_repeat_2_2369_1716_1281.JPG,2369,19,13,609,425,SV,W,N,F,G,0,2369_SV_W_F_G_0_1012.jpg
1013,206_repeat_2_2369_2494_1517.JPG,2369,19,107,598,328,SV,W,N,V,G,0,2369_SV_W_V_G_0_1013.jpg
1014,206_repeat_2_2369_3122_1952.JPG,2369,24,66,611,334,SV,W,N,F,WD,10,2369_SV_W_F_WD_10_1014.jpg
1015,206_repeat_2_2369_3934_2510.JPG,2369,4,18,631,388,SV,W,N,F,G,0,2369_SV_W_F_G_0_1015.jpg
1016,206_repeat_2_2369_4250_2832.JPG,2369,29,70,604,353,SV,W,N,F,WD,10,2369_SV_W_F_WD_10_1016.jpg
1017,206_repeat_2_2369_4818_3193.JPG,2369,9,39,612,379,SV,W,N,M,ND,10,2369_SV_W_M_ND_10_1017.jpg
1018,206_repeat_2_2369_5078_3409.JPG,2369,27,94,596,342,SV,W,N,M,ND,20,2369_SV_W_M_ND_20_1018.jpg
1019,206_repeat_2_2369_5313_3673.JPG,2369,24,111,608,325,SV,W,N,M,ND,30,2369_SV_W_M_ND_30_1019.jpg
1020,206_repeat_2_2369_5431_3812.JPG,2369,24,60,583,369,SV,W,N,M,ND,40,2369_SV_W_M_ND_40_1020.jpg
1021,206_repeat_2_2369_5692_4068.JPG,2369,7,71,622,348,SV,W,N,M,ND,30,2369_SV_W_M_ND_30_1021.jpg
1022,206_repeat_2_2369_5834_4215.JPG,2369,16,98,617,332,SV,W,N,M,ND,40,2369_SV_W_M_ND_40_1022.jpg
1023,206_repeat_2_2369_6037_4398.JPG,2369,39,41,583,366,SV,W,N,M,ND,50,2369_SV_W_M_ND_50_1023.jpg
1024,206_repeat_2_2369_6088_4463.JPG,2369,15,34,614,345,SV,W,N,M,ND,30,2369_SV_W_M_ND_30_1024.jpg
1025,206_repeat_2_2369_6209_4575.JPG,2369,4,108,634,299,SV,W,N,M,ND,50,2369_SV_W_M_ND_50_1025.jpg
1026,206_repeat_2_2369_6239_4607.JPG,2369,13,56,616,376,SV,W,N,M,ND,50,2369_SV_W_M_ND_50_1026.jpg
1027,206_repeat_2_2369_6308_4677.JPG,2369,16,62,611,374,SV,W,N,M,ND,60,2369_SV_W_M_ND_60_1027.jpg
1028,206_initial_1_2370_2370.JPG,2370,17,183,600,247,SV,W,N,F,WD,20,2370_SV_W_F_WD_20_1028.jpg
1029,206_repeat_2_2370_1715_1280.JPG,2370,35,127,591,301,SV,W,N,F,G,0,2370_SV_W_F_G_0_1029.jpg
1030,206_repeat_2_2370_1717_1282.JPG,2370,1,58,627,376,SV,W,N,F,G,0,2370_SV_W_F_G_0_1030.jpg
1031,206_repeat_2_2370_2495_1518.JPG,2370,7,35,612,401,SV,W,N,F,ND,10,2370_SV_W_F_ND_10_1031.jpg
1032,206_repeat_2_2370_3123_1953.JPG,2370,27,26,594,408,SV,W,N,F,G,0,2370_SV_W_F_G_0_1032.jpg
1033,206_repeat_2_2370_3935_2511.JPG,2370,11,10,609,412,SV,W,N,F,WD,10,2370_SV_W_F_WD_10_1033.jpg
1034,206_repeat_2_2370_4251_2833.JPG,2370,27,16,596,411,SV,W,N,M,WD,10,2370_SV_W_M_WD_10_1034.jpg
1035,206_repeat_2_2370_4819_3194.JPG,2370,21,40,606,390,SV,W,N,M,WD,20,2370_SV_W_M_WD_20_1035.jpg
1036,206_repeat_2_2370_5079_3410.JPG,2370,18,47,605,389,SV,W,N,M,DR,30,2370_SV_W_M_DR_30_1036.jpg
1037,206_repeat_2_2370_5314_3674.JPG,2370,8,23,616,405,SV,W,N,M,ND,50,2370_SV_W_M_ND_50_1037.jpg
1038,206_repeat_2_2370_5433_3814.JPG,2370,17,38,603,390,SV,W,N,M,DR,40,2370_SV_W_M_DR_40_1038.jpg
