,Old_name,New_name,Good,Weed,Drought,Nutri. Def.,Model
2838,L144F01278C01S01563Rp04903.jpg,1563_SV_W_F_G_0_25.jpg,0.9790066,0.008151827,0.012113733,0.000727849,Training
2839,L144F01278C01S01563Rp06973.jpg,1563_SV_W_F_G_0_26.jpg,0.9956768,0.003347078,0.000960198,1.59E-05,Training
2840,L144F01278C01S01563Rp08054.jpg,1563_SV_W_M_DR_10_27.jpg,0.06647827,0.02827837,0.76706004,0.13818336,Testing
2841,L144F01278C01S01563Rp09018.jpg,1563_SV_W_F_G_0_28.jpg,0.9596756,0.03942935,0.00088994,5.19E-06,Training
2842,L144F01278C01S01563Rp10561.jpg,1563_SV_W_F_G_0_29.jpg,0.9190067,0.06567967,0.015158421,0.000155146,Testing
2843,L144F01278C01S01563Rp11788.jpg,1563_SV_W_M_DR_20_30.jpg,0.018197415,0.20349835,0.7756228,0.002681432,Training
2844,L144F01278C01S01563Rp12346.jpg,1563_SV_W_M_DR_30_31.jpg,0.001155743,0.004121023,0.9934223,0.001300864,Training
2845,L144F01278C01S01563Rp13670.jpg,1563_SV_W_M_DR_80_32.jpg,0.000416641,0.001322476,0.9973513,0.000909511,Training
2846,L144F01278C01S01563Rp13860.jpg,1563_SV_W_M_DR_80_33.jpg,0.000381253,0.001797799,0.9970132,0.000807768,Training
2847,L1139F00045C01S01572Ip.jpg,1572_SV_W_M_G_0_34.jpg,0.1111679,0.38742253,0.40989214,0.09151749,Training
2848,L1139F00045C01S01572Rp01818.jpg,1572_SV_W_M_G_0_35.jpg,0.23001666,0.19964992,0.56668407,0.003649374,Testing
2849,L1139F00045C01S01572Rp03555.jpg,1572_SV_W_M_DR_30_36.jpg,0.004343472,0.04946949,0.93169594,0.014491144,Training
2850,L1139F00045C01S01572Rp05743.jpg,1572_SV_W_M_DR_80_37.jpg,0.003699866,0.011567187,0.9119955,0.072737485,Testing
2851,L426F01753C01S01575Rp02614.jpg,1575_SV_W_V_WD_10_38.jpg,0.115097664,0.87346697,0.010119559,0.001315804,Testing
2852,L426F01753C01S01575Rp08501.jpg,1575_SV_W_V_WD_10_39.jpg,0.6773101,0.30318558,0.018161912,0.001342432,Testing
2853,L426F01753C01S01575Rp13520.jpg,1575_SV_W_M_DR_70_40.jpg,0.000498561,0.00227162,0.99716824,6.16E-05,Training
2854,L1133F00345C01S01576Ip.jpg,1576_SV_W_F_G_0_41.jpg,0.14282463,0.80205137,0.04992986,0.005194129,Testing
2855,L1133F00345C01S01576Rp00323.jpg,1576_SV_W_F_WD_10_42.jpg,0.7715702,0.21703488,0.009047579,0.002347353,Testing
2856,L1133F00345C01S01576Rp00324.jpg,1576_SV_W_F_DR_10_43.jpg,0.19750038,0.67518437,0.11949557,0.007819695,Training
2857,L1133F00345C01S01576Rp03161.jpg,1576_SV_W_M_DR_70_44.jpg,0.050528683,0.17029461,0.77462614,0.004550569,Testing
2858,L1133F00345C01S01576Rp06829.jpg,1576_SV_W_M_DR_90_45.jpg,0.005978753,0.003796201,0.8459664,0.14425856,Training
2859,L142F00096C01S01579Rp01129.jpg,1579_SV_W_V_WD_10_46.jpg,0.15226167,0.84433,0.003366035,4.22E-05,Training
2860,L142F00096C01S01579Rp02374.jpg,1579_SV_W_V_WD_20_47.jpg,0.07529897,0.92111903,0.00352933,5.26E-05,Training
2861,L142F00096C01S01579Rp07804.jpg,1579_SV_W_F_WD_10_48.jpg,0.01957651,0.9799906,0.000164841,0.000267953,Testing
2862,L142F00096C01S01579Rp12228.jpg,1579_SV_W_F_WD_20_49.jpg,0.36375028,0.58631605,0.04981823,0.000115356,Training
2863,L1139F02981C01S01586Ip.jpg,1586_SV_W_F_G_0_50.jpg,0.27144656,0.24303453,0.34334382,0.14217505,Testing
2864,L1139F02981C01S01586Rp00282.jpg,1586_SV_W_F_DR_10_51.jpg,0.039344575,0.06564513,0.894114,0.000896329,Training
2865,L1139F02981C01S01586Rp00949.jpg,1586_SV_W_M_WD_10_52.jpg,0.12107182,0.85436577,0.024521317,4.11E-05,Testing
2866,L1139F02981C01S01586Rp02126.jpg,1586_SV_W_F_DR_10_53.jpg,0.13602103,0.7765792,0.08658857,0.000811173,Testing
2867,L1139F02981C01S01586Rp03573.jpg,1586_SV_W_M_DR_90_54.jpg,0.007715128,0.016680315,0.9157745,0.059830133,Testing
2868,L1139F00290C01S01589Ip.jpg,1589_SV_W_F_WD_10_55.jpg,0.53969634,0.42391804,0.035535906,0.000849717,Training
2869,L1139F00290C01S01589Rp00286.jpg,1589_SV_W_F_WD_10_56.jpg,0.0727132,0.20647882,0.68214476,0.038663194,Training
2870,L1139F00290C01S01589Rp00950.jpg,1589_SV_W_F_WD_10_57.jpg,0.27609405,0.2968568,0.4118851,0.015164043,Training
2871,L1139F00290C01S01589Rp02125.jpg,1589_SV_W_M_WD_10_58.jpg,0.05006444,0.9277658,0.020156428,0.002013331,Training
2872,L1139F00290C01S01589Rp02382.jpg,1589_SV_W_F_WD_10_59.jpg,0.19763908,0.61698604,0.14685066,0.038524237,Training
2873,L1139F00290C01S01589Rp04161.jpg,1589_SV_W_M_DR_20_60.jpg,0.10582901,0.07428717,0.7997568,0.020126987,Testing
2874,L1139F00290C01S01589Rp05729.jpg,1589_SV_W_M_DR_20_61.jpg,0.16675219,0.35348693,0.3762216,0.103539266,Training
2875,L1139F00473C01S01590Ip.jpg,1590_SV_W_F_WD_10_62.jpg,0.18646534,0.77739865,0.035860114,0.000275944,Training
2876,L1139F00473C01S01590Rp00283.jpg,1590_SV_W_F_WD_10_63.jpg,0.18656434,0.66205454,0.1411731,0.010208134,Testing
2877,L1139F00473C01S01590Rp00947.jpg,1590_SV_W_F_WD_10_64.jpg,0.17538272,0.5700347,0.25335914,0.001223524,Training
2878,L1139F00473C01S01590Rp02128.jpg,1590_SV_W_M_DR_10_65.jpg,0.13409396,0.09928656,0.7638677,0.002751751,Training
2879,L429F03239C01S01591Ip.jpg,1591_SV_W_S_G_0_66.jpg,0.4510478,0.5484443,0.000489112,1.88E-05,Testing
2880,L429F03239C01S01591Rp00254.jpg,1591_SV_W_V_WD_10_67.jpg,0.67240256,0.32518977,0.002059741,0.000347922,Testing
2881,L429F03239C01S01591Rp03379.jpg,1591_SV_W_V_WD_20_68.jpg,0.06975065,0.9288888,0.001282889,7.77E-05,Testing
2882,L429F03239C01S01591Rp05567.jpg,1591_SV_W_V_WD_40_69.jpg,0.5560072,0.42928046,0.008150904,0.006561488,Testing
2883,L429F03239C01S01591Rp07137.jpg,1591_SV_W_V_WD_40_70.jpg,0.0594149,0.8949856,0.033067416,0.012532066,Testing
2884,L429F03239C01S01591Rp10206.jpg,1591_SV_W_M_WD_10_71.jpg,0.017440595,0.59909075,0.34138343,0.042085182,Testing
2885,L429F03239C01S01591Rp11672.jpg,1591_SV_W_M_WD_20_72.jpg,0.4256261,0.3814311,0.1910038,0.001939031,Testing
2886,L429F03239C01S01591Rp12862.jpg,1591_SV_W_M_DR_40_73.jpg,0.34772843,0.6099887,0.041220795,0.001062091,Testing
2887,L429F03239C01S01591Rp13499.jpg,1591_SV_W_M_DR_30_74.jpg,0.038420256,0.23911351,0.63707066,0.08539557,Testing
2888,L429F03239C01S01591Rp14654.jpg,1591_SV_W_M_DR_70_75.jpg,0.005594695,0.04903707,0.9405295,0.004838728,Training
2889,L1139F01996C01S01592Ip.jpg,1592_SV_W_F_WD_10_76.jpg,0.093135096,0.90653324,0.000330377,1.32E-06,Testing
2890,L1139F01996C01S01592Rp03567.jpg,1592_SV_W_M_DR_40_77.jpg,0.001264342,0.008920794,0.97709787,0.012716932,Training
2891,L1139F01996C01S01592Rp03568.jpg,1592_SV_W_M_DR_50_78.jpg,0.02096365,0.043799404,0.862823,0.0724139,Training
2892,L342F00169C01S01593Rp04850.jpg,1593_SV_W_V_WD_30_79.jpg,0.017349916,0.91012347,0.07248214,4.45E-05,Testing
2893,L342F00169C01S01593Rp12071.jpg,1593_SV_W_V_WD_40_80.jpg,0.034290083,0.9502743,0.014182566,0.001253041,Testing
2894,L342F00169C01S01593Rp12740.jpg,1593_SV_W_V_WD_40_81.jpg,0.031279698,0.9202503,0.042564027,0.005905949,Training
2895,L342F00169C01S01593Rp13252.jpg,1593_SV_W_V_WD_50_82.jpg,0.002903145,0.7774059,0.21827759,0.001413346,Training
2896,L342F02377C01S01594Rp03284.jpg,1594_SV_W_V_WD_20_83.jpg,0.059222996,0.4203901,0.5120913,0.008295648,Testing
2897,L342F02377C01S01594Rp04851.jpg,1594_SV_W_V_WD_30_84.jpg,0.017313194,0.95518166,0.026593281,0.000911905,Testing
2898,L342F02377C01S01594Rp06480.jpg,1594_SV_W_V_WD_20_85.jpg,0.036860164,0.9461171,0.016992955,2.99E-05,Training
2899,L342F02377C01S01594Rp07513.jpg,1594_SV_W_V_WD_20_86.jpg,0.03279497,0.56843984,0.39777464,0.000990525,Training
2900,L342F02377C01S01594Rp08527.jpg,1594_SV_W_V_WD_20_87.jpg,0.07185822,0.7136453,0.2143226,0.000173902,Training
2901,L342F02377C01S01594Rp09782.jpg,1594_SV_W_V_WD_20_88.jpg,0.032460906,0.27183872,0.69469136,0.001009039,Training
2902,L342F02377C01S01594Rp11483.jpg,1594_SV_W_V_WD_20_89.jpg,0.019652026,0.90175945,0.07817561,0.000412914,Testing
2903,L342F02377C01S01594Rp12072.jpg,1594_SV_W_V_WD_30_90.jpg,0.007295348,0.56326175,0.4279513,0.001491614,Training
2904,L342F01050C01S01595Ip.jpg,1595_SV_W_V_WD_10_91.jpg,0.047461115,0.9522303,0.000303076,5.62E-06,Training
2905,L342F01050C01S01595Rp00281.jpg,1595_SV_W_V_WD_10_92.jpg,0.16014001,0.77067196,0.06756095,0.001627013,Testing
2906,L342F01050C01S01595Rp01999.jpg,1595_SV_W_V_WD_10_93.jpg,0.09808151,0.19187653,0.6902353,0.019806601,Testing
2907,L342F01050C01S01595Rp03291.jpg,1595_SV_W_V_WD_10_94.jpg,0.47214,0.49030524,0.03062524,0.006929538,Training
2908,L342F01050C01S01595Rp04832.jpg,1595_SV_W_V_WD_20_95.jpg,0.28169832,0.71614397,0.001921893,0.000235816,Training
2909,L342F01050C01S01595Rp06486.jpg,1595_SV_W_V_WD_10_96.jpg,0.77925026,0.18647859,0.03370972,0.0005614,Testing
2910,L342F01050C01S01595Rp08522.jpg,1595_SV_W_F_G_0_97.jpg,0.8695297,0.11148621,0.014697172,0.004286895,Training
2911,L342F01050C01S01595Rp09749.jpg,1595_SV_W_F_WD_10_98.jpg,0.42113987,0.574415,0.004434645,1.04E-05,Training
2912,L342F01050C01S01595Rp11478.jpg,1595_SV_W_M_WD_10_99.jpg,0.44005692,0.31131527,0.24849764,0.000130098,Testing
2913,L342F01050C01S01595Rp12070.jpg,1595_SV_W_F_WD_20_100.jpg,0.022940822,0.9605455,0.016088955,0.000424796,Training
2914,L342F01050C01S01595Rp12743.jpg,1595_SV_W_M_WD_20_101.jpg,0.120719306,0.5498741,0.18528923,0.14411731,Training
2915,L342F01050C01S01595Rp14432.jpg,1595_SV_W_F_WD_10_102.jpg,0.18867321,0.80393004,0.007380685,1.60E-05,Testing
2916,L342F01434C01S01596Rp03288.jpg,1596_SV_W_F_WD_10_103.jpg,0.43541348,0.5250722,0.02558915,0.013925163,Training
2917,L342F01434C01S01596Rp04848.jpg,1596_SV_W_V_WD_10_104.jpg,0.5549148,0.33427632,0.11057117,0.000237699,Testing
2918,L342F01434C01S01596Rp06484.jpg,1596_SV_W_V_G_0_105.jpg,0.9260783,0.07285399,0.000446558,0.000621248,Training
2919,L342F01434C01S01596Rp08523.jpg,1596_SV_W_F_WD_10_106.jpg,0.1850158,0.3185284,0.38997453,0.106481306,Testing
2920,L342F01434C01S01596Rp09744.jpg,1596_SV_W_F_WD_10_107.jpg,0.39992353,0.584546,0.013752038,0.001778329,Training
2921,L342F01434C01S01596Rp11477.jpg,1596_SV_W_F_WD_10_108.jpg,0.55247194,0.07411086,0.36538908,0.008028152,Testing
2922,L342F01434C01S01596Rp12069.jpg,1596_SV_W_F_WD_10_109.jpg,0.370657,0.45144916,0.13269976,0.04519401,Training
2923,L342F01434C01S01596Rp12742.jpg,1596_SV_W_M_DR_10_110.jpg,0.29529363,0.14307486,0.5048975,0.056734078,Training
2924,L342F01434C01S01596Rp13268.jpg,1596_SV_W_M_DR_10_111.jpg,0.042296264,0.31614426,0.53974336,0.10181609,Training
2925,L342F01434C01S01596Rp14431.jpg,1596_SV_W_M_WD_10_112.jpg,0.15718423,0.7751476,0.06760993,5.82E-05,Training
2926,L342F01434C01S01596Rp14873.jpg,1596_SV_W_M_DR_90_113.jpg,0.000910891,0.000593724,0.9919373,0.006558115,Training
2927,L1133F00440C01S01598Ip.jpg,1598_SV_W_V_WD_10_114.jpg,0.28934506,0.69799113,0.011030591,0.001633177,Training
2928,L1133F00440C01S01598Rp00340.jpg,1598_SV_W_F_WD_10_115.jpg,0.33402854,0.6392932,0.026490422,0.00018776,Testing
2929,L1133F00440C01S01598Rp00911.jpg,1598_SV_W_F_WD_10_116.jpg,0.94253314,0.040635984,0.016351605,0.000479229,Testing
2930,L1133F00440C01S01598Rp01895.jpg,1598_SV_W_M_DR_10_117.jpg,0.24008866,0.17865175,0.009962831,0.57129675,Testing
2931,L1133F00440C01S01598Rp03198.jpg,1598_SV_W_M_DR_10_118.jpg,0.011586001,0.044710644,0.93913233,0.004571042,Testing
2932,L1133F00440C01S01598Rp03199.jpg,1598_SV_W_M_DR_10_119.jpg,0.07503859,0.31502667,0.5860652,0.023869567,Testing
2933,L1133F00440C01S01598Rp03200.jpg,1598_SV_W_M_DR_10_120.jpg,0.04284381,0.012497457,0.938023,0.006635833,Training
2934,L1133F00440C01S01598Rp04532.jpg,1598_SV_W_M_DR_10_121.jpg,0.046580736,0.032764804,0.8577824,0.062871955,Training
2935,L1133F00440C01S01598Rp06843.jpg,1598_SV_W_M_DR_20_122.jpg,0.003060764,0.03344511,0.932971,0.030523153,Training
2936,L429F01328C01S01599Ip.jpg,1599_SV_W_S_WD_10_123.jpg,0.20044437,0.780943,0.018123843,0.000488885,Training
2937,L429F01328C01S01599Rp00253.jpg,1599_SV_W_S_WD_10_124.jpg,0.37572688,0.6224129,0.00185179,8.40E-06,Training
2938,L429F01328C01S01599Rp00945.jpg,1599_SV_W_V_WD_10_125.jpg,0.09010384,0.909364,0.000449804,8.23E-05,Testing
2939,L429F01328C01S01599Rp02099.jpg,1599_SV_W_V_WD_10_126.jpg,0.12722966,0.87157536,0.000687241,0.000507716,Training
2940,L429F01328C01S01599Rp03382.jpg,1599_SV_W_V_WD_10_127.jpg,0.08262525,0.91424716,0.002433799,0.000693771,Testing
2941,L429F01328C01S01599Rp05563.jpg,1599_SV_W_V_WD_20_128.jpg,0.11029859,0.88520956,0.003934823,0.00055696,Testing
2942,L429F01328C01S01599Rp07135.jpg,1599_SV_W_V_WD_20_129.jpg,0.03683984,0.9616862,0.001288245,0.000185695,Testing
2943,L429F01328C01S01599Rp08050.jpg,1599_SV_W_F_WD_30_130.jpg,0.10325267,0.8776818,0.008847853,0.010217666,Training
2944,L429F01328C01S01599Rp08902.jpg,1599_SV_W_F_WD_30_131.jpg,0.010085686,0.9884653,0.00135194,9.71E-05,Testing
2945,L429F01328C01S01599Rp10181.jpg,1599_SV_W_M_WD_30_132.jpg,0.027208887,0.83005106,0.1416213,0.001118709,Training
2946,L429F01328C01S01599Rp11668.jpg,1599_SV_W_M_WD_30_133.jpg,0.009595819,0.85044533,0.13611531,0.003843589,Testing
2947,L429F01328C01S01599Rp12216.jpg,1599_SV_W_M_WD_30_134.jpg,0.04428528,0.91309106,0.03958688,0.00303668,Training
2948,L429F01328C01S01599Rp12863.jpg,1599_SV_W_M_DR_40_135.jpg,0.084428154,0.8852067,0.025811352,0.004553895,Testing
2949,L429F01328C01S01599Rp13500.jpg,1599_SV_W_M_DR_80_136.jpg,0.026012974,0.27178442,0.69037056,0.011832025,Training
2950,L429F01328C01S01599Rp14655.jpg,1599_SV_W_M_DR_80_137.jpg,0.000849932,0.014868202,0.9842613,2.05E-05,Training
2951,L1133F01269C01S01602Ip.jpg,1602_SV_W_F_WD_10_138.jpg,0.2026002,0.526024,0.24591285,0.02546295,Testing
2952,L1133F01269C01S01602Rp00339.jpg,1602_SV_W_F_WD_10_139.jpg,0.11161901,0.21484718,0.6599908,0.013543008,Testing
2953,L1133F01269C01S01602Rp00909.jpg,1602_SV_W_F_WD_10_140.jpg,0.25873542,0.67973936,0.061455943,6.93E-05,Training
2954,L1133F01269C01S01602Rp01894.jpg,1602_SV_W_M_WD_10_141.jpg,0.036768883,0.056315076,0.90198153,0.004934473,Testing
2955,L1133F01269C01S01602Rp03202.jpg,1602_SV_W_M_DR_10_142.jpg,0.09989398,0.58312196,0.15609145,0.16089265,Testing
2956,L1133F01269C01S01602Rp04526.jpg,1602_SV_W_M_WD_20_143.jpg,0.044103958,0.3019161,0.65393054,4.94E-05,Training
2957,L1133F01269C01S01602Rp04527.jpg,1602_SV_W_M_WD_20_144.jpg,0.015967406,0.74797845,0.23576476,0.000289396,Testing
2958,L1133F01269C01S01602Rp04529.jpg,1602_SV_W_M_WD_20_145.jpg,0.010085415,0.5645766,0.4252153,0.000122681,Training
2959,L1133F01269C01S01602Rp04531.jpg,1602_SV_W_M_DR_20_146.jpg,0.023412922,0.30554914,0.6202618,0.050776172,Testing
2960,L144F03260C01S01603Rp01225.jpg,1603_SV_W_V_WD_10_147.jpg,0.14881688,0.8508131,0.000314793,5.52E-05,Testing
2961,L144F03260C01S01603Rp02276.jpg,1603_SV_W_V_WD_10_148.jpg,0.44121063,0.5565244,0.00221203,5.29E-05,Testing
2962,L144F03260C01S01603Rp03755.jpg,1603_SV_W_V_WD_10_149.jpg,0.07667123,0.92183095,0.001178316,0.000319519,Testing
2963,L144F03260C01S01603Rp09971.jpg,1603_SV_W_F_WD_10_150.jpg,0.30982602,0.47411415,0.21466076,0.001399098,Testing
2964,L144F03260C01S01603Rp11589.jpg,1603_SV_W_M_WD_10_151.jpg,0.029404096,0.13785674,0.8323603,0.000378834,Testing
2965,L1133F01800C01S01605Ip.jpg,1605_SV_W_F_WD_10_152.jpg,0.5243369,0.43661237,0.038714804,0.000335977,Testing
2966,L1133F01800C01S01605Rp00331.jpg,1605_SV_W_F_WD_10_153.jpg,0.12917008,0.7846592,0.08614909,2.16E-05,Testing
2967,L1133F01800C01S01605Rp00914.jpg,1605_SV_W_F_WD_10_154.jpg,0.001304716,0.009725641,0.9889309,3.87E-05,Training
2968,L1133F01800C01S01605Rp01902.jpg,1605_SV_W_M_WD_10_155.jpg,0.09548805,0.15858655,0.744736,0.001189409,Training
2969,L1133F01800C01S01605Rp03206.jpg,1605_SV_W_M_DR_10_156.jpg,0.004990409,0.017479511,0.9774466,8.34E-05,Training
2970,L1133F01800C01S01605Rp04525.jpg,1605_SV_W_M_DR_70_157.jpg,0.000421635,0.001559608,0.997566,0.000452861,Training
2971,L144F01081C01S01606Rp03756.jpg,1606_SV_W_V_WD_20_158.jpg,0.13160227,0.8464837,0.020873746,0.001040316,Testing
2972,L144F01081C01S01606Rp09969.jpg,1606_SV_W_M_WD_30_159.jpg,0.1850229,0.73356056,0.08001942,0.001397115,Testing
2973,L144F01081C01S01606Rp11585.jpg,1606_SV_W_M_WD_30_160.jpg,0.20278798,0.762431,0.033804644,0.000976305,Testing
2974,L144F01141C01S01608Rp02277.jpg,1608_SV_W_V_G_0_161.jpg,0.38940635,0.6102385,0.000343433,1.17E-05,Training
2975,L144F01141C01S01608Rp03067.jpg,1608_SV_W_V_G_0_162.jpg,0.37227774,0.6271026,0.000604885,1.48E-05,Training
2976,L144F01141C01S01608Rp03753.jpg,1608_SV_W_V_WD_10_163.jpg,0.0822226,0.91768557,8.17E-05,1.01E-05,Training
2977,L144F01141C01S01608Rp09918.jpg,1608_SV_W_F_WD_30_164.jpg,0.3808317,0.61857164,0.000544377,5.23E-05,Testing
2978,L144F01141C01S01608Rp11587.jpg,1608_SV_W_M_WD_20_165.jpg,0.011437093,0.020022532,0.96800375,0.000536738,Testing
2979,L144F01154C01S01609Rp01227.jpg,1609_SV_W_V_G_0_166.jpg,0.8623252,0.13118756,0.006470949,1.63E-05,Testing
2980,L144F01154C01S01609Rp02278.jpg,1609_SV_W_V_G_0_167.jpg,0.3216784,0.67776537,0.000535548,2.06E-05,Testing
2981,L144F01154C01S01609Rp03754.jpg,1609_SV_W_V_WD_20_168.jpg,0.102525145,0.8964529,0.000968753,5.32E-05,Testing
2982,L144F01154C01S01609Rp09974.jpg,1609_SV_W_F_WD_10_169.jpg,0.6074121,0.3362193,0.05352156,0.002847032,Testing
2983,L144F01154C01S01609Rp11591.jpg,1609_SV_W_F_WD_10_170.jpg,0.09972937,0.86959255,0.028682867,0.001995224,Testing
2984,L1153F03614C01S01610Ip.jpg,1610_SV_W_F_WD_10_171.jpg,0.41542262,0.54393566,0.035946447,0.004695283,Training
2985,L1153F03614C01S01610Rp02837.jpg,1610_SV_W_F_WD_10_172.jpg,0.7684501,0.09084839,0.13997808,0.000723447,Testing
2986,L1153F03614C01S01610Rp04012.jpg,1610_SV_W_M_DR_20_173.jpg,0.20595823,0.09320419,0.6865574,0.014280143,Testing
2987,L1153F03614C01S01610Rp05840.jpg,1610_SV_W_M_DR_30_174.jpg,0.7191442,0.05460237,0.100315414,0.125938,Testing
2988,L1153F03614C01S01610Rp07185.jpg,1610_SV_W_M_DR_40_175.jpg,0.19515364,0.04183297,0.5865529,0.17646049,Training
2989,L1153F03614C01S01610Rp08095.jpg,1610_SV_W_M_DR_60_176.jpg,0.15678833,0.09292665,0.7231495,0.027135529,Training
2990,L1153F03614C01S01610Rp09207.jpg,1610_SV_W_M_DR_90_177.jpg,0.024279336,0.087449186,0.7696115,0.11866002,Training
2991,L1153F03614C01S01610Rp10454.jpg,1610_SV_W_M_DR_90_178.jpg,0.012911676,0.29684073,0.67787236,0.012375284,Testing
2992,L1153F00627C01S01612Ip.jpg,1612_SV_W_F_WD_10_179.jpg,0.18218523,0.81409985,0.0030247,0.000690163,Testing
2993,L1153F00627C01S01612Rp02838.jpg,1612_SV_W_F_WD_20_180.jpg,0.020373354,0.9630361,0.008770617,0.007819854,Training
2994,L1153F00627C01S01612Rp02839.jpg,1612_SV_W_F_WD_20_181.jpg,0.21805322,0.63097984,0.13458379,0.016383162,Testing
2995,L1153F00627C01S01612Rp04005.jpg,1612_SV_W_M_WD_20_182.jpg,0.07197954,0.54873836,0.1557031,0.22357903,Testing
2996,L1153F00627C01S01612Rp05837.jpg,1612_SV_W_M_DR_40_183.jpg,0.024511345,0.7116582,0.25471604,0.009114485,Training
2997,L1153F00627C01S01612Rp07178.jpg,1612_SV_W_M_DR_70_184.jpg,0.019785894,0.05442158,0.89355886,0.032233633,Training
2998,L1153F00627C01S01612Rp08094.jpg,1612_SV_W_M_DR_80_185.jpg,0.009468454,0.04044654,0.725079,0.22500603,Training
2999,L1153F00627C01S01612Rp09206.jpg,1612_SV_W_M_DR_90_186.jpg,0.06183797,0.3502538,0.12589584,0.46201238,Training
3000,L1153F00463C01S01614Ip.jpg,1614_SV_W_F_WD_10_187.jpg,0.13426703,0.8633576,0.001381191,0.00099412,Testing
3001,L1153F00463C01S01614Rp02836.jpg,1614_SV_W_F_WD_10_188.jpg,0.5795659,0.13675545,0.26786986,0.015808776,Testing
3002,L1153F00463C01S01614Rp04008.jpg,1614_SV_W_F_WD_10_189.jpg,0.33142307,0.4653935,0.17115061,0.0320328,Testing
3003,L1153F00463C01S01614Rp05841.jpg,1614_SV_W_M_DR_10_190.jpg,0.072767444,0.031211698,0.87035143,0.025669478,Training
3004,L1153F00463C01S01614Rp07184.jpg,1614_SV_W_M_WD_20_191.jpg,0.17066327,0.19872905,0.5961867,0.03442096,Testing
3005,L1153F00463C01S01614Rp08096.jpg,1614_SV_W_M_DR_80_192.jpg,0.010757697,0.012071989,0.47753888,0.49963143,Training
3006,L1153F00463C01S01614Rp09208.jpg,1614_SV_W_M_DR_80_193.jpg,0.012704763,0.023893032,0.72014844,0.24325384,Testing
3007,L1153F00463C01S01614Rp10452.jpg,1614_SV_W_M_DR_90_194.jpg,0.002126305,0.003759435,0.9937017,0.000412597,Testing
3008,L131F03893C01S01619Rp02433.jpg,1619_SV_W_V_WD_20_195.jpg,0.15205225,0.84446406,0.003474251,9.45E-06,Training
3009,L131F03893C01S01619Rp04200.jpg,1619_SV_W_V_WD_20_196.jpg,0.2583599,0.7302123,0.010454007,0.00097372,Testing
3010,L131F03893C01S01619Rp06580.jpg,1619_SV_W_V_WD_40_197.jpg,0.100374095,0.8990982,0.000523872,3.79E-06,Testing
3011,L131F03893C01S01619Rp08005.jpg,1619_SV_W_F_WD_40_198.jpg,0.038615964,0.92800343,0.032509815,0.000870818,Training
3012,L131F03893C01S01619Rp08912.jpg,1619_SV_W_F_WD_40_199.jpg,0.15319039,0.64516956,0.20110203,0.000538064,Testing
3013,L131F03893C01S01619Rp10100.jpg,1619_SV_W_F_WD_40_200.jpg,0.26582533,0.69694036,0.029909382,0.007324889,Testing
3014,L131F03893C01S01619Rp11679.jpg,1619_SV_W_M_WD_40_201.jpg,0.18883945,0.7660138,0.041279867,0.003866897,Testing
3015,L131F03893C01S01619Rp12316.jpg,1619_SV_W_M_WD_20_202.jpg,0.2107855,0.23093744,0.55779827,0.000478803,Training
3016,L131F03893C01S01619Rp13008.jpg,1619_SV_W_M_DR_30_203.jpg,0.000180671,0.000742474,0.99895155,0.000125266,Training
3017,L131F03904C01S01620Rp00076.jpg,1620_SV_W_S_G_0_204.jpg,0.62008476,0.37925377,0.000636611,2.48E-05,Testing
3018,L131F03904C01S01620Rp02435.jpg,1620_SV_W_V_WD_10_205.jpg,0.65783435,0.34169158,0.000468363,5.67E-06,Testing
3019,L131F03904C01S01620Rp04202.jpg,1620_SV_W_V_WD_10_206.jpg,0.11031368,0.87300825,0.01646585,0.000212202,Testing
3020,L131F03904C01S01620Rp07565.jpg,1620_SV_W_V_G_0_207.jpg,0.394967,0.16033739,0.37351754,0.07117809,Training
3021,L131F03904C01S01620Rp08417.jpg,1620_SV_W_F_G_0_208.jpg,0.15540634,0.09188227,0.72267354,0.030037843,Testing
3022,L131F03904C01S01620Rp10113.jpg,1620_SV_W_F_G_0_209.jpg,0.47671983,0.4990495,0.00979244,0.01443821,Training
3023,L131F03904C01S01620Rp11680.jpg,1620_SV_W_M_G_0_210.jpg,0.018157704,0.07211463,0.8908698,0.018857975,Testing
3024,L131F03904C01S01620Rp12317.jpg,1620_SV_W_M_WD_10_211.jpg,0.013639756,0.049738377,0.9194855,0.017136412,Training
3025,L131F03904C01S01620Rp13012.jpg,1620_SV_W_M_WD_10_212.jpg,0.005907293,0.038254753,0.95533514,0.000502807,Testing
3026,L131F03897C01S01621Rp08011.jpg,1621_SV_W_F_WD_20_213.jpg,0.06885199,0.9284136,0.001370387,0.001363963,Testing
3027,L131F03897C01S01621Rp08920.jpg,1621_SV_W_F_WD_20_214.jpg,0.10948662,0.84627414,0.04012048,0.004118742,Training
3028,L131F03897C01S01621Rp10119.jpg,1621_SV_W_M_WD_30_215.jpg,0.019739438,0.977689,0.002196816,0.000374783,Testing
3029,L131F03897C01S01621Rp11941.jpg,1621_SV_W_M_WD_30_216.jpg,0.12013311,0.8703902,0.009374542,0.000102172,Training
3030,L131F03897C01S01621Rp12318.jpg,1621_SV_W_M_WD_30_217.jpg,0.035115365,0.9499491,0.012573851,0.002361707,Testing
3031,L131F03897C01S01621Rp13015.jpg,1621_SV_W_M_WD_30_218.jpg,0.066974826,0.5167219,0.41409105,0.002212208,Testing
