,Old_name,New_name,No_Drought,Drought,Model
2979,L1133F00048C01S01562Ip.jpg,1562_SV_W_V_G_0_15.jpg,0.9181623,0.08183766,Training
2980,L1133F00048C01S01562Rp00292.jpg,1562_SV_W_F_WD_10_16.jpg,0.7544733,0.24552664,Training
2981,L1133F00048C01S01562Rp00918.jpg,1562_SV_W_M_DR_10_17.jpg,0.788288,0.21171196,Testing
2982,L1133F00048C01S01562Rp01909.jpg,1562_SV_W_M_DR_10_18.jpg,0.24821268,0.7517873,Testing
2983,L1133F00048C01S01562Rp03159.jpg,1562_SV_W_M_DR_10_19.jpg,0.9044366,0.09556335,Testing
2984,L1133F00048C01S01562Rp04523.jpg,1562_SV_W_M_DR_10_20.jpg,0.6722545,0.32774547,Training
2985,L1133F00048C01S01562Rp06767.jpg,1562_SV_W_M_DR_40_21.jpg,0.112436295,0.8875637,Testing
2986,L144F01278C01S01563Rp01355.jpg,1563_SV_W_V_WD_10_22.jpg,0.9707681,0.02923194,Testing
2987,L144F01278C01S01563Rp02460.jpg,1563_SV_W_V_WD_10_23.jpg,0.9987997,0.001200258,Testing
2988,L144F01278C01S01563Rp03773.jpg,1563_SV_W_V_WD_10_24.jpg,0.94692254,0.053077433,Training
2989,L144F01278C01S01563Rp04903.jpg,1563_SV_W_F_G_0_25.jpg,0.9931558,0.006844251,Testing
2990,L144F01278C01S01563Rp06973.jpg,1563_SV_W_F_G_0_26.jpg,0.999258,0.000742028,Training
2991,L144F01278C01S01563Rp08054.jpg,1563_SV_W_M_DR_10_27.jpg,0.38250816,0.61749184,Testing
2992,L144F01278C01S01563Rp09018.jpg,1563_SV_W_F_G_0_28.jpg,0.9937781,0.006221953,Training
2993,L144F01278C01S01563Rp10561.jpg,1563_SV_W_F_G_0_29.jpg,0.90021527,0.09978476,Training
2994,L144F01278C01S01563Rp11788.jpg,1563_SV_W_M_DR_20_30.jpg,0.44702476,0.55297524,Training
2995,L144F01278C01S01563Rp12346.jpg,1563_SV_W_M_DR_30_31.jpg,0.13599098,0.86400896,Testing
2996,L144F01278C01S01563Rp13670.jpg,1563_SV_W_M_DR_80_32.jpg,0.005954793,0.99404514,Testing
2997,L144F01278C01S01563Rp13860.jpg,1563_SV_W_M_DR_80_33.jpg,0.019868016,0.98013204,Training
2998,L1139F00045C01S01572Ip.jpg,1572_SV_W_M_G_0_34.jpg,0.24080943,0.75919056,Testing
2999,L1139F00045C01S01572Rp01818.jpg,1572_SV_W_M_G_0_35.jpg,0.64198786,0.35801217,Training
3000,L1139F00045C01S01572Rp03555.jpg,1572_SV_W_M_DR_30_36.jpg,0.14823553,0.8517645,Testing
3001,L1139F00045C01S01572Rp05743.jpg,1572_SV_W_M_DR_80_37.jpg,0.2774456,0.7225544,Testing
3002,L426F01753C01S01575Rp02614.jpg,1575_SV_W_V_WD_10_38.jpg,0.9923767,0.007623277,Testing
3003,L426F01753C01S01575Rp08501.jpg,1575_SV_W_V_WD_10_39.jpg,0.98675203,0.013247905,Testing
3004,L426F01753C01S01575Rp13520.jpg,1575_SV_W_M_DR_70_40.jpg,0.019355845,0.9806442,Training
3005,L1133F00345C01S01576Ip.jpg,1576_SV_W_F_G_0_41.jpg,0.8862768,0.11372316,Training
3006,L1133F00345C01S01576Rp00323.jpg,1576_SV_W_F_WD_10_42.jpg,0.9337265,0.06627353,Training
3007,L1133F00345C01S01576Rp00324.jpg,1576_SV_W_F_DR_10_43.jpg,0.9166763,0.083323784,Training
3008,L1133F00345C01S01576Rp03161.jpg,1576_SV_W_M_DR_70_44.jpg,0.22473332,0.7752667,Testing
3009,L1133F00345C01S01576Rp06829.jpg,1576_SV_W_M_DR_90_45.jpg,0.03383615,0.96616393,Training
3010,L142F00096C01S01579Rp01129.jpg,1579_SV_W_V_WD_10_46.jpg,0.98649836,0.013501629,Training
3011,L142F00096C01S01579Rp02374.jpg,1579_SV_W_V_WD_20_47.jpg,0.9885055,0.011494542,Testing
3012,L142F00096C01S01579Rp07804.jpg,1579_SV_W_F_WD_10_48.jpg,0.9979049,0.002095141,Testing
3013,L142F00096C01S01579Rp12228.jpg,1579_SV_W_F_WD_20_49.jpg,0.8714278,0.12857223,Testing
3014,L1139F02981C01S01586Ip.jpg,1586_SV_W_F_G_0_50.jpg,0.8900707,0.10992936,Training
3015,L1139F02981C01S01586Rp00282.jpg,1586_SV_W_F_DR_10_51.jpg,0.19527884,0.8047212,Training
3016,L1139F02981C01S01586Rp00949.jpg,1586_SV_W_M_WD_10_52.jpg,0.8668681,0.13313192,Testing
3017,L1139F02981C01S01586Rp02126.jpg,1586_SV_W_F_DR_10_53.jpg,0.55808353,0.44191647,Testing
3018,L1139F02981C01S01586Rp03573.jpg,1586_SV_W_M_DR_90_54.jpg,0.24690714,0.7530929,Testing
3019,L1139F00290C01S01589Ip.jpg,1589_SV_W_F_WD_10_55.jpg,0.93373394,0.06626607,Testing
3020,L1139F00290C01S01589Rp00286.jpg,1589_SV_W_F_WD_10_56.jpg,0.27467614,0.72532386,Testing
3021,L1139F00290C01S01589Rp00950.jpg,1589_SV_W_F_WD_10_57.jpg,0.7652683,0.23473166,Training
3022,L1139F00290C01S01589Rp02125.jpg,1589_SV_W_M_WD_10_58.jpg,0.8503505,0.14964953,Testing
3023,L1139F00290C01S01589Rp02382.jpg,1589_SV_W_F_WD_10_59.jpg,0.8137067,0.1862933,Testing
3024,L1139F00290C01S01589Rp04161.jpg,1589_SV_W_M_DR_20_60.jpg,0.12029184,0.8797081,Training
3025,L1139F00290C01S01589Rp05729.jpg,1589_SV_W_M_DR_20_61.jpg,0.7015131,0.29848692,Training
3026,L1139F00473C01S01590Ip.jpg,1590_SV_W_F_WD_10_62.jpg,0.6468272,0.35317275,Testing
3027,L1139F00473C01S01590Rp00283.jpg,1590_SV_W_F_WD_10_63.jpg,0.81069326,0.18930674,Testing
3028,L1139F00473C01S01590Rp00947.jpg,1590_SV_W_F_WD_10_64.jpg,0.29763392,0.70236605,Training
3029,L1139F00473C01S01590Rp02128.jpg,1590_SV_W_M_DR_10_65.jpg,0.37225157,0.6277484,Testing
3030,L429F03239C01S01591Ip.jpg,1591_SV_W_S_G_0_66.jpg,0.99924755,0.000752422,Testing
3031,L429F03239C01S01591Rp00254.jpg,1591_SV_W_V_WD_10_67.jpg,0.99745876,0.002541263,Testing
3032,L429F03239C01S01591Rp03379.jpg,1591_SV_W_V_WD_20_68.jpg,0.9900982,0.009901822,Testing
3033,L429F03239C01S01591Rp05567.jpg,1591_SV_W_V_WD_40_69.jpg,0.96536446,0.03463557,Training
3034,L429F03239C01S01591Rp07137.jpg,1591_SV_W_V_WD_40_70.jpg,0.7573165,0.2426835,Testing
3035,L429F03239C01S01591Rp10206.jpg,1591_SV_W_M_WD_10_71.jpg,0.52658576,0.4734142,Training
3036,L429F03239C01S01591Rp11672.jpg,1591_SV_W_M_WD_20_72.jpg,0.538129,0.4618711,Training
3037,L429F03239C01S01591Rp12862.jpg,1591_SV_W_M_DR_40_73.jpg,0.3583045,0.6416955,Testing
3038,L429F03239C01S01591Rp13499.jpg,1591_SV_W_M_DR_30_74.jpg,0.14017749,0.8598225,Training
3039,L429F03239C01S01591Rp14654.jpg,1591_SV_W_M_DR_70_75.jpg,0.35055798,0.649442,Testing
3040,L1139F01996C01S01592Ip.jpg,1592_SV_W_F_WD_10_76.jpg,0.9895314,0.010468626,Training
3041,L1139F01996C01S01592Rp03567.jpg,1592_SV_W_M_DR_40_77.jpg,0.16026758,0.83973247,Training
3042,L1139F01996C01S01592Rp03568.jpg,1592_SV_W_M_DR_50_78.jpg,0.08116468,0.9188353,Testing
3043,L342F00169C01S01593Rp04850.jpg,1593_SV_W_V_WD_30_79.jpg,0.5793931,0.4206069,Training
3044,L342F00169C01S01593Rp12071.jpg,1593_SV_W_V_WD_40_80.jpg,0.8733125,0.12668753,Testing
3045,L342F00169C01S01593Rp12740.jpg,1593_SV_W_V_WD_40_81.jpg,0.771278,0.22872202,Training
3046,L342F00169C01S01593Rp13252.jpg,1593_SV_W_V_WD_50_82.jpg,0.16011651,0.83988345,Testing
3047,L342F02377C01S01594Rp03284.jpg,1594_SV_W_V_WD_20_83.jpg,0.58232796,0.41767198,Training
3048,L342F02377C01S01594Rp04851.jpg,1594_SV_W_V_WD_30_84.jpg,0.5737896,0.42621034,Training
3049,L342F02377C01S01594Rp06480.jpg,1594_SV_W_V_WD_20_85.jpg,0.64304805,0.35695192,Training
3050,L342F02377C01S01594Rp07513.jpg,1594_SV_W_V_WD_20_86.jpg,0.2787494,0.72125065,Testing
3051,L342F02377C01S01594Rp08527.jpg,1594_SV_W_V_WD_20_87.jpg,0.10714515,0.89285487,Training
3052,L342F02377C01S01594Rp09782.jpg,1594_SV_W_V_WD_20_88.jpg,0.14613281,0.8538672,Training
3053,L342F02377C01S01594Rp11483.jpg,1594_SV_W_V_WD_20_89.jpg,0.28118694,0.7188131,Training
3054,L342F02377C01S01594Rp12072.jpg,1594_SV_W_V_WD_30_90.jpg,0.1470425,0.8529575,Testing
3055,L342F01050C01S01595Ip.jpg,1595_SV_W_V_WD_10_91.jpg,0.9988758,0.001124206,Training
3056,L342F01050C01S01595Rp00281.jpg,1595_SV_W_V_WD_10_92.jpg,0.98917645,0.010823557,Training
3057,L342F01050C01S01595Rp01999.jpg,1595_SV_W_V_WD_10_93.jpg,0.717387,0.282613,Testing
3058,L342F01050C01S01595Rp03291.jpg,1595_SV_W_V_WD_10_94.jpg,0.98702127,0.012978771,Testing
3059,L342F01050C01S01595Rp04832.jpg,1595_SV_W_V_WD_20_95.jpg,0.9965623,0.003437671,Testing
3060,L342F01050C01S01595Rp06486.jpg,1595_SV_W_V_WD_10_96.jpg,0.99080783,0.009192173,Training
3061,L342F01050C01S01595Rp08522.jpg,1595_SV_W_F_G_0_97.jpg,0.9120762,0.08792384,Training
3062,L342F01050C01S01595Rp09749.jpg,1595_SV_W_F_WD_10_98.jpg,0.97774625,0.022253761,Training
3063,L342F01050C01S01595Rp11478.jpg,1595_SV_W_M_WD_10_99.jpg,0.95141816,0.0485819,Testing
3064,L342F01050C01S01595Rp12070.jpg,1595_SV_W_F_WD_20_100.jpg,0.72521037,0.27478957,Training
3065,L342F01050C01S01595Rp12743.jpg,1595_SV_W_M_WD_20_101.jpg,0.7910455,0.2089545,Training
3066,L342F01050C01S01595Rp14432.jpg,1595_SV_W_F_WD_10_102.jpg,0.8794935,0.12050654,Training
3067,L342F01434C01S01596Rp03288.jpg,1596_SV_W_F_WD_10_103.jpg,0.989711,0.010289019,Training
3068,L342F01434C01S01596Rp04848.jpg,1596_SV_W_V_WD_10_104.jpg,0.8176981,0.18230183,Training
3069,L342F01434C01S01596Rp06484.jpg,1596_SV_W_V_G_0_105.jpg,0.9995813,0.000418731,Training
3070,L342F01434C01S01596Rp08523.jpg,1596_SV_W_F_WD_10_106.jpg,0.8322604,0.16773963,Testing
3071,L342F01434C01S01596Rp09744.jpg,1596_SV_W_F_WD_10_107.jpg,0.87315154,0.1268484,Training
3072,L342F01434C01S01596Rp11477.jpg,1596_SV_W_F_WD_10_108.jpg,0.77562743,0.22437254,Training
3073,L342F01434C01S01596Rp12069.jpg,1596_SV_W_F_WD_10_109.jpg,0.78843296,0.21156707,Testing
3074,L342F01434C01S01596Rp12742.jpg,1596_SV_W_M_DR_10_110.jpg,0.96622276,0.033777203,Testing
3075,L342F01434C01S01596Rp13268.jpg,1596_SV_W_M_DR_10_111.jpg,0.88658607,0.11341396,Training
3076,L342F01434C01S01596Rp14431.jpg,1596_SV_W_M_WD_10_112.jpg,0.9974158,0.002584249,Training
3077,L342F01434C01S01596Rp14873.jpg,1596_SV_W_M_DR_90_113.jpg,0.013403282,0.98659676,Training
3078,L1133F00440C01S01598Ip.jpg,1598_SV_W_V_WD_10_114.jpg,0.9859956,0.014004396,Testing
3079,L1133F00440C01S01598Rp00340.jpg,1598_SV_W_F_WD_10_115.jpg,0.9945756,0.005424334,Training
3080,L1133F00440C01S01598Rp00911.jpg,1598_SV_W_F_WD_10_116.jpg,0.8823847,0.1176153,Testing
3081,L1133F00440C01S01598Rp01895.jpg,1598_SV_W_M_DR_10_117.jpg,0.9243964,0.07560358,Testing
3082,L1133F00440C01S01598Rp03198.jpg,1598_SV_W_M_DR_10_118.jpg,0.2120063,0.78799367,Training
3083,L1133F00440C01S01598Rp03199.jpg,1598_SV_W_M_DR_10_119.jpg,0.46756458,0.5324354,Testing
3084,L1133F00440C01S01598Rp03200.jpg,1598_SV_W_M_DR_10_120.jpg,0.70142716,0.29857284,Training
3085,L1133F00440C01S01598Rp04532.jpg,1598_SV_W_M_DR_10_121.jpg,0.67744,0.32255995,Training
3086,L1133F00440C01S01598Rp06843.jpg,1598_SV_W_M_DR_20_122.jpg,0.5820755,0.41792452,Training
3087,L429F01328C01S01599Ip.jpg,1599_SV_W_S_WD_10_123.jpg,0.9821838,0.017816193,Testing
3088,L429F01328C01S01599Rp00253.jpg,1599_SV_W_S_WD_10_124.jpg,0.99460864,0.005391295,Training
3089,L429F01328C01S01599Rp00945.jpg,1599_SV_W_V_WD_10_125.jpg,0.9998012,0.000198785,Testing
3090,L429F01328C01S01599Rp02099.jpg,1599_SV_W_V_WD_10_126.jpg,0.9977314,0.002268651,Training
3091,L429F01328C01S01599Rp03382.jpg,1599_SV_W_V_WD_10_127.jpg,0.9840539,0.015946075,Training
3092,L429F01328C01S01599Rp05563.jpg,1599_SV_W_V_WD_20_128.jpg,0.9961492,0.003850891,Testing
3093,L429F01328C01S01599Rp07135.jpg,1599_SV_W_V_WD_20_129.jpg,0.99427974,0.005720241,Testing
3094,L429F01328C01S01599Rp08050.jpg,1599_SV_W_F_WD_30_130.jpg,0.98432297,0.01567706,Testing
3095,L429F01328C01S01599Rp08902.jpg,1599_SV_W_F_WD_30_131.jpg,0.9715385,0.028461562,Training
3096,L429F01328C01S01599Rp10181.jpg,1599_SV_W_M_WD_30_132.jpg,0.8759602,0.12403984,Testing
3097,L429F01328C01S01599Rp11668.jpg,1599_SV_W_M_WD_30_133.jpg,0.6434232,0.35657677,Training
3098,L429F01328C01S01599Rp12216.jpg,1599_SV_W_M_WD_30_134.jpg,0.775091,0.22490904,Training
3099,L429F01328C01S01599Rp12863.jpg,1599_SV_W_M_DR_40_135.jpg,0.8978751,0.10212491,Testing
3100,L429F01328C01S01599Rp13500.jpg,1599_SV_W_M_DR_80_136.jpg,0.34216762,0.65783244,Training
3101,L429F01328C01S01599Rp14655.jpg,1599_SV_W_M_DR_80_137.jpg,0.21924607,0.78075397,Testing
3102,L1133F01269C01S01602Ip.jpg,1602_SV_W_F_WD_10_138.jpg,0.83887506,0.16112499,Training
3103,L1133F01269C01S01602Rp00339.jpg,1602_SV_W_F_WD_10_139.jpg,0.49419582,0.5058042,Training
3104,L1133F01269C01S01602Rp00909.jpg,1602_SV_W_F_WD_10_140.jpg,0.88555413,0.114445895,Training
3105,L1133F01269C01S01602Rp01894.jpg,1602_SV_W_M_WD_10_141.jpg,0.64455295,0.355447,Testing
3106,L1133F01269C01S01602Rp03202.jpg,1602_SV_W_M_DR_10_142.jpg,0.94526565,0.054734312,Training
3107,L1133F01269C01S01602Rp04526.jpg,1602_SV_W_M_WD_20_143.jpg,0.09421279,0.9057872,Training
3108,L1133F01269C01S01602Rp04527.jpg,1602_SV_W_M_WD_20_144.jpg,0.060776964,0.93922305,Training
3109,L1133F01269C01S01602Rp04529.jpg,1602_SV_W_M_WD_20_145.jpg,0.02547525,0.9745248,Testing
3110,L1133F01269C01S01602Rp04531.jpg,1602_SV_W_M_DR_20_146.jpg,0.03556958,0.9644304,Testing
3111,L144F03260C01S01603Rp01225.jpg,1603_SV_W_V_WD_10_147.jpg,0.9988129,0.001187097,Testing
3112,L144F03260C01S01603Rp02276.jpg,1603_SV_W_V_WD_10_148.jpg,0.9951184,0.004881628,Testing
3113,L144F03260C01S01603Rp03755.jpg,1603_SV_W_V_WD_10_149.jpg,0.98836106,0.011638938,Testing
3114,L144F03260C01S01603Rp09971.jpg,1603_SV_W_F_WD_10_150.jpg,0.79983515,0.20016484,Testing
3115,L144F03260C01S01603Rp11589.jpg,1603_SV_W_M_WD_10_151.jpg,0.48659047,0.51340955,Testing
3116,L1133F01800C01S01605Ip.jpg,1605_SV_W_F_WD_10_152.jpg,0.9378256,0.062174458,Training
3117,L1133F01800C01S01605Rp00331.jpg,1605_SV_W_F_WD_10_153.jpg,0.8069541,0.19304588,Testing
3118,L1133F01800C01S01605Rp00914.jpg,1605_SV_W_F_WD_10_154.jpg,0.13250521,0.8674948,Training
3119,L1133F01800C01S01605Rp01902.jpg,1605_SV_W_M_WD_10_155.jpg,0.2168733,0.7831267,Testing
3120,L1133F01800C01S01605Rp03206.jpg,1605_SV_W_M_DR_10_156.jpg,0.535954,0.464046,Training
3121,L1133F01800C01S01605Rp04525.jpg,1605_SV_W_M_DR_70_157.jpg,0.1564032,0.8435968,Testing
3122,L144F01081C01S01606Rp03756.jpg,1606_SV_W_V_WD_20_158.jpg,0.9252063,0.07479368,Training
3123,L144F01081C01S01606Rp09969.jpg,1606_SV_W_M_WD_30_159.jpg,0.85898095,0.14101899,Testing
3124,L144F01081C01S01606Rp11585.jpg,1606_SV_W_M_WD_30_160.jpg,0.81635445,0.18364556,Training
3125,L144F01141C01S01608Rp02277.jpg,1608_SV_W_V_G_0_161.jpg,0.9995409,0.000459132,Training
3126,L144F01141C01S01608Rp03067.jpg,1608_SV_W_V_G_0_162.jpg,0.9980819,0.001918065,Training
3127,L144F01141C01S01608Rp03753.jpg,1608_SV_W_V_WD_10_163.jpg,0.9995203,0.000479702,Testing
3128,L144F01141C01S01608Rp09918.jpg,1608_SV_W_F_WD_30_164.jpg,0.9969386,0.003061417,Training
3129,L144F01141C01S01608Rp11587.jpg,1608_SV_W_M_WD_20_165.jpg,0.12826768,0.87173235,Testing
3130,L144F01154C01S01609Rp01227.jpg,1609_SV_W_V_G_0_166.jpg,0.9918806,0.008119458,Training
3131,L144F01154C01S01609Rp02278.jpg,1609_SV_W_V_G_0_167.jpg,0.9990357,0.000964366,Training
3132,L144F01154C01S01609Rp03754.jpg,1609_SV_W_V_WD_20_168.jpg,0.98826283,0.011737153,Testing
3133,L144F01154C01S01609Rp09974.jpg,1609_SV_W_F_WD_10_169.jpg,0.94786036,0.05213959,Testing
3134,L144F01154C01S01609Rp11591.jpg,1609_SV_W_F_WD_10_170.jpg,0.8691352,0.13086475,Training
3135,L1153F03614C01S01610Ip.jpg,1610_SV_W_F_WD_10_171.jpg,0.9546259,0.04537414,Testing
3136,L1153F03614C01S01610Rp02837.jpg,1610_SV_W_F_WD_10_172.jpg,0.9602604,0.03973967,Training
3137,L1153F03614C01S01610Rp04012.jpg,1610_SV_W_M_DR_20_173.jpg,0.63173234,0.36826763,Testing
3138,L1153F03614C01S01610Rp05840.jpg,1610_SV_W_M_DR_30_174.jpg,0.9411904,0.058809552,Testing
3139,L1153F03614C01S01610Rp07185.jpg,1610_SV_W_M_DR_40_175.jpg,0.54591084,0.4540892,Training
3140,L1153F03614C01S01610Rp08095.jpg,1610_SV_W_M_DR_60_176.jpg,0.86524487,0.13475507,Testing
3141,L1153F03614C01S01610Rp09207.jpg,1610_SV_W_M_DR_90_177.jpg,0.24736243,0.75263757,Training
3142,L1153F03614C01S01610Rp10454.jpg,1610_SV_W_M_DR_90_178.jpg,0.06545563,0.9345444,Training
3143,L1153F00627C01S01612Ip.jpg,1612_SV_W_F_WD_10_179.jpg,0.92164993,0.078350045,Training
3144,L1153F00627C01S01612Rp02838.jpg,1612_SV_W_F_WD_20_180.jpg,0.69506747,0.30493256,Training
3145,L1153F00627C01S01612Rp02839.jpg,1612_SV_W_F_WD_20_181.jpg,0.5978385,0.40216145,Testing
3146,L1153F00627C01S01612Rp04005.jpg,1612_SV_W_M_WD_20_182.jpg,0.26506683,0.73493314,Testing
3147,L1153F00627C01S01612Rp05837.jpg,1612_SV_W_M_DR_40_183.jpg,0.3254497,0.6745503,Training
3148,L1153F00627C01S01612Rp07178.jpg,1612_SV_W_M_DR_70_184.jpg,0.07678107,0.9232189,Testing
3149,L1153F00627C01S01612Rp08094.jpg,1612_SV_W_M_DR_80_185.jpg,0.11408853,0.88591146,Testing
3150,L1153F00627C01S01612Rp09206.jpg,1612_SV_W_M_DR_90_186.jpg,0.5532495,0.44675046,Training
3151,L1153F00463C01S01614Ip.jpg,1614_SV_W_F_WD_10_187.jpg,0.9954953,0.004504709,Training
3152,L1153F00463C01S01614Rp02836.jpg,1614_SV_W_F_WD_10_188.jpg,0.85903823,0.14096181,Training
3153,L1153F00463C01S01614Rp04008.jpg,1614_SV_W_F_WD_10_189.jpg,0.9267659,0.0732341,Testing
3154,L1153F00463C01S01614Rp05841.jpg,1614_SV_W_M_DR_10_190.jpg,0.71787107,0.2821289,Testing
3155,L1153F00463C01S01614Rp07184.jpg,1614_SV_W_M_WD_20_191.jpg,0.41417667,0.5858233,Testing
3156,L1153F00463C01S01614Rp08096.jpg,1614_SV_W_M_DR_80_192.jpg,0.06885037,0.93114966,Training
3157,L1153F00463C01S01614Rp09208.jpg,1614_SV_W_M_DR_80_193.jpg,0.21846126,0.7815388,Testing
3158,L1153F00463C01S01614Rp10452.jpg,1614_SV_W_M_DR_90_194.jpg,0.06274608,0.9372539,Training
3159,L131F03893C01S01619Rp02433.jpg,1619_SV_W_V_WD_20_195.jpg,0.9926017,0.007398313,Training
3160,L131F03893C01S01619Rp04200.jpg,1619_SV_W_V_WD_20_196.jpg,0.8490116,0.15098847,Testing
3161,L131F03893C01S01619Rp06580.jpg,1619_SV_W_V_WD_40_197.jpg,0.9995658,0.000434153,Training
3162,L131F03893C01S01619Rp08005.jpg,1619_SV_W_F_WD_40_198.jpg,0.92767817,0.072321795,Testing
3163,L131F03893C01S01619Rp08912.jpg,1619_SV_W_F_WD_40_199.jpg,0.79029137,0.20970863,Testing
3164,L131F03893C01S01619Rp10100.jpg,1619_SV_W_F_WD_40_200.jpg,0.9158909,0.084109075,Training
3165,L131F03893C01S01619Rp11679.jpg,1619_SV_W_M_WD_40_201.jpg,0.9420507,0.05794934,Training
3166,L131F03893C01S01619Rp12316.jpg,1619_SV_W_M_WD_20_202.jpg,0.14567637,0.8543236,Testing
3167,L131F03893C01S01619Rp13008.jpg,1619_SV_W_M_DR_30_203.jpg,0.019959608,0.98004043,Testing
3168,L131F03904C01S01620Rp00076.jpg,1620_SV_W_S_G_0_204.jpg,0.99686736,0.003132588,Testing
3169,L131F03904C01S01620Rp02435.jpg,1620_SV_W_V_WD_10_205.jpg,0.9998128,0.000187297,Training
3170,L131F03904C01S01620Rp04202.jpg,1620_SV_W_V_WD_10_206.jpg,0.8950446,0.10495541,Testing
3171,L131F03904C01S01620Rp07565.jpg,1620_SV_W_V_G_0_207.jpg,0.59729475,0.4027053,Training
3172,L131F03904C01S01620Rp08417.jpg,1620_SV_W_F_G_0_208.jpg,0.51680624,0.4831937,Testing
3173,L131F03904C01S01620Rp10113.jpg,1620_SV_W_F_G_0_209.jpg,0.90719813,0.092801906,Testing
3174,L131F03904C01S01620Rp11680.jpg,1620_SV_W_M_G_0_210.jpg,0.23448864,0.76551133,Training
3175,L131F03904C01S01620Rp12317.jpg,1620_SV_W_M_WD_10_211.jpg,0.023957577,0.9760424,Testing
3176,L131F03904C01S01620Rp13012.jpg,1620_SV_W_M_WD_10_212.jpg,0.08413744,0.91586256,Training
3177,L131F03897C01S01621Rp08011.jpg,1621_SV_W_F_WD_20_213.jpg,0.9724969,0.027503101,Testing
3178,L131F03897C01S01621Rp08920.jpg,1621_SV_W_F_WD_20_214.jpg,0.89197266,0.108027294,Testing
3179,L131F03897C01S01621Rp10119.jpg,1621_SV_W_M_WD_30_215.jpg,0.9787112,0.02128875,Training
3180,L131F03897C01S01621Rp11941.jpg,1621_SV_W_M_WD_30_216.jpg,0.9776883,0.022311665,Testing
3181,L131F03897C01S01621Rp12318.jpg,1621_SV_W_M_WD_30_217.jpg,0.94078845,0.05921158,Testing
3182,L131F03897C01S01621Rp13015.jpg,1621_SV_W_M_WD_30_218.jpg,0.7967491,0.2032509,Testing
3183,L131F03892C01S01623Rp02423.jpg,1623_SV_W_V_WD_10_219.jpg,0.99990284,9.71E-05,Training
3184,L131F03892C01S01623Rp08144.jpg,1623_SV_W_V_WD_20_220.jpg,0.9956436,0.004356409,Training
3185,L131F03888C01S01624Rp01004.jpg,1624_SV_W_V_G_0_221.jpg,0.9990472,0.000952793,Testing
3186,L131F03888C01S01624Rp07123.jpg,1624_SV_W_F_WD_30_222.jpg,0.88274616,0.11725379,Training
3187,L131F03888C01S01624Rp11921.jpg,1624_SV_W_F_WD_30_223.jpg,0.91836,0.08164,Training
3188,L131F03899C01S01625Rp01002.jpg,1625_SV_W_V_G_0_224.jpg,0.99863154,0.001368447,Training
3189,L131F03899C01S01625Rp07122.jpg,1625_SV_W_V_WD_10_225.jpg,0.9931839,0.006816113,Testing
3190,L131F03899C01S01625Rp08084.jpg,1625_SV_W_F_WD_10_226.jpg,0.99954104,0.000459002,Testing
3191,L131F03899C01S01625Rp12521.jpg,1625_SV_W_M_WD_40_227.jpg,0.64009213,0.35990784,Training
3192,L131F03894C01S01626Rp02406.jpg,1626_SV_W_V_WD_20_228.jpg,0.9975921,0.002407898,Testing
3193,L131F03894C01S01626Rp04217.jpg,1626_SV_W_V_WD_30_229.jpg,0.9972813,0.002718693,Training
3194,L131F03894C01S01626Rp07119.jpg,1626_SV_W_V_WD_20_230.jpg,0.98606247,0.013937499,Training
3195,L131F03894C01S01626Rp08071.jpg,1626_SV_W_F_WD_20_231.jpg,0.8796347,0.12036529,Training
3196,L131F03894C01S01626Rp08973.jpg,1626_SV_W_M_WD_20_232.jpg,0.9991103,0.000889733,Testing
3197,L131F03894C01S01626Rp10197.jpg,1626_SV_W_M_WD_20_233.jpg,0.8961437,0.10385638,Training
3198,L131F03894C01S01626Rp11674.jpg,1626_SV_W_M_WD_20_234.jpg,0.9496825,0.050317552,Training
3199,L131F03894C01S01626Rp13255.jpg,1626_SV_W_M_DR_80_235.jpg,0.07281022,0.9271898,Testing
3200,L131F03894C01S01626Rp14638.jpg,1626_SV_W_M_DR_90_236.jpg,0.039491735,0.9605083,Training
3201,L131F03900C01S01627Ip.jpg,1627_SV_W_S_G_0_237.jpg,0.9996954,0.000304583,Testing
3202,L131F03900C01S01627Rp02860.jpg,1627_SV_W_V_WD_10_238.jpg,0.9999678,3.22E-05,Training
3203,L131F03900C01S01627Rp08342.jpg,1627_SV_W_V_WD_10_239.jpg,0.95841193,0.04158807,Training
3204,L131F03900C01S01627Rp12770.jpg,1627_SV_W_M_WD_20_240.jpg,0.55257565,0.44742438,Testing
3205,L131F03896C01S01628Ip.jpg,1628_SV_W_S_G_0_241.jpg,0.9967899,0.003210154,Training
3206,L131F03896C01S01628Rp02859.jpg,1628_SV_W_V_WD_10_242.jpg,0.99279284,0.007207181,Testing
3207,L131F03896C01S01628Rp04574.jpg,1628_SV_W_V_WD_10_243.jpg,0.96099687,0.039003175,Training
3208,L131F03896C01S01628Rp07131.jpg,1628_SV_W_F_WD_10_244.jpg,0.99772435,0.002275675,Training
3209,L131F03896C01S01628Rp08093.jpg,1628_SV_W_F_WD_20_245.jpg,0.9979019,0.002098087,Training
3210,L131F03896C01S01628Rp08998.jpg,1628_SV_W_M_WD_20_246.jpg,0.99994254,5.75E-05,Testing
3211,L131F03896C01S01628Rp10226.jpg,1628_SV_W_M_WD_30_247.jpg,0.9994299,0.000570089,Training
3212,L131F03896C01S01628Rp11933.jpg,1628_SV_W_M_WD_20_248.jpg,0.9998634,0.000136596,Training
